所管,組織,,,,,,,,,                        項目,平成31年度要求額(千円),前年度予算額(千円),比較増△減額(千円)
,,,95,063,2,12,2,08,,参考人等旅費,32,32,0
,,,95,063,2,12,3,09,,庁費,"1,311,604","1,272,665","38,939"
,,,95,063,2,12,3,09,,情報処理業務庁費,"2,928","2,875",53
,,,95,063,2,12,3,09,,船舶運航費,"13,338","13,336",2
,,,95,063,2,12,3,09,,電子計算機借料,"17,930","15,508","2,422"
,,,95,063,2,12,3,09,,移転費,"7,055","20,676","△ 13,621"
,,,95,063,2,12,3,09,,土地建物借料,"4,033","4,293",△ 260
,,,95,063,2,12,3,09,,各所修繕,"23,588","24,879","△ 1,291"
,,,95,199,2,13,3,09,,自動車重量税,"1,387","1,339",48
,,,95,063,2,20,4,15,,施設整備費,"24,377","42,312","△ 17,935"
,,,95,029,2,13,5,16,,国有資産所在市町村交付金,754,786,△ 32
,,,95,063,2,12,9,17,,交際費,136,140,△ 4
,,192,,,,,,,地方運輸行政推進費,,"1,179,876","1,226,586","△ 46,710"
,,,95,063,2,12,9,06,,諸謝金,"16,236","21,068","△ 4,832"
,,,95,063,2,12,2,08,,職員旅費,"379,280","391,695","△ 12,415"
,,,95,063,2,12,2,08,,委員等旅費,"10,688","10,819",△ 131
,,,95,063,2,12,2,08,,参考人等旅費,92,90,2
,,,95,063,2,12,3,09,,情報処理業務庁費,"242,259","222,092","20,167"
,,,95,063,2,12,3,09,,地域公共交通維持・活性化推進調査費,"117,608","115,549","2,059"
,,,95,063,2,12,3,09,,観光振興調査費,"19,453","22,339","△ 2,886"
,,,95,063,2,12,3,09,,地球温暖化防止等対策調査費,"1,891","1,835",56
,,,95,063,2,12,3,09,,総合的バリアフリー推進調査費,"9,148","7,798","1,350"
,,,95,063,2,12,3,09,,総合的物流体系整備推進調査費,238,236,2
,,,95,063,2,12,3,09,,鉄道網充実・活性化推進調査費,732,956,△ 224
,,,95,063,2,12,3,09,,統計調査費,"2,041","2,003",38
,,,95,063,2,12,3,09,,公共交通等安全対策調査費,"153,853","161,764","△ 7,911"
,,,95,063,2,12,3,09,,自動車運送業市場環境整備推進調査費,"6,138","54,636","△ 48,498"
,,,95,063,2,12,3,09,,海事産業市場整備等推進調査費,"20,117","22,964","△ 2,847"
,,,95,063,2,12,3,09,,海洋環境対策調査費,"1,990","1,829",161
,,,95,063,2,12,3,09,,電子計算機借料,"198,112","188,913","9,199"
,地方航空局,,,,,,,,,,"2,184,614","2,150,603","34,011"
,,201,,,,,,,地方航空局共通費,,"2,140,838","2,108,260","32,578"
,,,95,063,2,11,1,02,,職員基本給,"1,265,242","1,247,989","17,253"
,,,95,063,2,11,1,03,,職員諸手当,"696,476","686,775","9,701"
,,,95,063,2,11,1,04,,超過勤務手当,"114,453","112,450","2,003"
,,,95,063,2,11,1,05,,短時間勤務職員給与,"14,677","14,880",△ 203
,,,95,089,2,11,1,05,,児童手当,"17,585","16,985",600
,,,95,063,2,12,9,06,,諸謝金,474,474,0
,,,95,063,2,12,2,08,,職員旅費,38,37,1
,,,95,063,2,12,2,08,,委員等旅費,36,36,0
,,,95,063,2,12,3,09,,庁費,"20,853","19,126","1,727"
,,,95,063,2,12,3,09,,情報処理業務庁費,"2,309","2,876",△ 567
,,,95,063,2,12,3,09,,電子計算機借料,"8,600","6,538","2,062"
,,,95,199,2,13,3,09,,自動車重量税,22,22,0
,,,95,063,2,12,9,17,,交際費,73,72,1
,,202,,,,,,,地方航空行政推進費,,"43,776","42,343","1,433"
,,,95,063,2,12,2,08,,職員旅費,"37,620","36,275","1,345"
,,,95,063,2,12,3,09,,公共交通等安全対策調査費,"6,156","6,068",88
,観光庁,,,,,,,,,,"68,300,254","29,188,463","39,111,791"
,,221,,,,,,,観光庁共通費,,"2,074,011","2,420,890","△ 346,879"
,,,95,016,2,11,1,02,,職員基本給,"1,029,392","986,900","42,492"
,,,95,016,2,11,1,03,,職員諸手当,"545,096","547,307","△ 2,211"
,,,95,016,2,11,1,04,,超過勤務手当,"187,550","171,091","16,459"
,,,95,016,2,11,1,05,,非常勤職員手当,"123,908","123,921",△ 13
,,,95,016,2,11,1,05,,短時間勤務職員給与,"6,619","6,578",41
,,,95,089,2,11,1,05,,児童手当,"11,320","12,930","△ 1,610"
,,,95,016,2,12,2,08,,職員旅費,"2,416",539,"1,877"
,,,95,016,2,12,3,09,,庁費,"112,075","85,364","26,711"
,,,95,016,2,12,3,09,,情報処理業務庁費,"54,767","10,152","44,615"
,,,95,016,2,12,3,09,,電子計算機借料,553,576,△ 23
,,,95,199,2,13,3,09,,自動車重量税,20,50,△ 30
,,,95,016,2,12,3,09,,移転費,0,"475,190","△ 475,190"
,,,95,016,2,12,9,17,,交際費,295,292,3
,,222,,,,,,,観光振興費,,"8,677,609","12,850,400","△ 4,172,791"
,,,95,016,2,12,9,06,,諸謝金,"3,763","4,157",△ 394
,,,95,016,2,12,2,08,,職員旅費,"35,565","42,852","△ 7,287"
,,,95,016,2,12,2,08,,委員等旅費,"6,638","5,549","1,089"
,,,95,016,2,12,3,09,,外国人旅行者訪日促進対策庁費,"522,133","1,072,202","△ 550,069"
,,,95,016,2,12,3,09,,観光振興調査費,"2,139,112","2,223,386","△ 84,274"
,,,95,063,2,40,5,16,,訪日外国人旅行者受入環境整備緊急対策事業費補助金,"4,654,732","7,760,917","△ 3,106,185"
,,,95,063,2,40,5,16,,訪日外国人旅行者周遊促進事業費補助金,"1,166,224","1,596,385","△ 430,161"
,,,95,016,2,72,5,16,,世界観光機関分担金,"46,699","42,503","4,196"
,,,95,016,2,72,5,16,,政府開発援助東南アジア諸国連合貿易投資観光促進センター拠出金,"68,889","68,889",0
,,,95,016,2,72,5,16,,世界観光機関等拠出金,"33,854","33,560",294
,,225,,,,,,,国際観光旅客税財源観光振興費,,"44,221,297","4,700,000","39,521,297"
,,,95,016,2,12,9,06,,諸謝金,"9,427",482,"8,945"
,,,95,016,2,12,2,08,,職員旅費,"85,923",346,"85,577"
,,,95,016,2,12,2,08,,委員等旅費,"29,546",362,"29,184"
,,,95,016,2,12,3,09,,出入国管理業務庁費,"7,062,941","1,200,000","5,862,941"
,,,95,016,2,12,3,09,,税関業務特別庁費,"3,011,204","800,000","2,211,204"
,,,95,016,2,12,3,09,,文化資源活用庁費,"51,843",0,"51,843"
,,,95,016,2,12,3,09,,国立公園等資源整備庁費,"1,324,294",0,"1,324,294"
,,,95,016,2,12,3,09,,観光振興調査費,"5,370,649","898,810","4,471,839"
,,,95,016,2,12,3,09,,国立公園等資源整備調査費,"2,612,456","250,000","2,362,456"
,,,95,016,2,12,5,14,,文化資源活用委託費,"3,844,791",0,"3,844,791"
,,,95,063,2,40,5,16,,文化資源活用事業費補助金,"6,080,500","500,000","5,580,500"
,,,95,063,2,40,5,16,,観光振興事業費補助金,"13,609,423","1,050,000","12,559,423"
,,,95,063,2,81,5,16,,国立公園等資源整備事業費補助金,"1,128,300",0,"1,128,300"
,,223,,,,,,,独立行政法人国際観光振興機構運営費,,"9,048,634","7,917,173","1,131,461"
,,,95,062,2,30,5,16,,独立行政法人国際観光振興機構一般勘定運営費交付金,"9,048,634","7,917,173","1,131,461"
,,226,,,,,,,国際観光旅客税財源独立行政法人国際観光振興機構運営費,,"4,278,703","1,300,000","2,978,703"
,,,95,062,2,30,5,16,,独立行政法人国際観光振興機構国際観光旅客税財源勘定運営費交付金,"4,278,703","1,300,000","2,978,703"
,気象庁,,,,,,,,,,"60,764,625","56,803,328","3,961,297"
,,231,,,,,,,気象官署共通費,,"36,536,357","36,148,218","388,139"
,,,95,191,2,11,1,02,,職員基本給,"20,038,341","20,114,496","△ 76,155"
,,,95,191,2,11,1,03,,職員諸手当,"10,663,136","10,491,327","171,809"
,,,95,191,2,11,1,04,,超過勤務手当,"3,493,379","3,507,842","△ 14,463"
,,,95,191,2,11,1,05,,非常勤職員手当,"17,376","17,624",△ 248
,,,95,191,2,11,1,05,,休職者給与,"94,047","94,078",△ 31
,,,95,191,2,11,1,05,,国際機関等派遣職員給与,"36,911","37,354",△ 443
,,,95,191,2,11,1,05,,短時間勤務職員給与,"144,593","132,744","11,849"
,,,95,089,2,11,1,05,,児童手当,"187,045","198,565","△ 11,520"
,,,95,191,2,12,9,06,,諸謝金,"13,499","12,441","1,058"
,,,95,191,2,12,2,08,,職員旅費,"61,663","60,942",721
,,,95,191,2,12,2,08,,赴任旅費,"168,607","169,033",△ 426
,,,95,191,2,12,2,08,,委員等旅費,455,447,8
,,,95,191,2,12,3,09,,庁費,"1,295,465","1,099,277","196,188"
,,,95,191,2,12,3,09,,校費,"79,568","78,751",817
,,,95,191,2,12,3,09,,国会図書館支部庁費,"1,850","1,832",18
,,,95,191,2,12,3,09,,通信専用料,48,47,1
,,,95,191,2,12,3,09,,電子計算機借料,"12,919","8,453","4,466"
,,,95,191,2,12,3,09,,移転費,"68,421",0,"68,421"
,,,95,191,2,12,3,09,,土地建物借料,"11,625","11,625",0
,,,95,191,2,12,3,09,,各所修繕,"92,410","90,929","1,481"
,,,95,191,2,12,3,09,,公共施設等維持管理運営費,"46,517","12,104","34,413"
,,,95,199,2,13,3,09,,自動車重量税,"1,983","1,820",163
,,,95,029,2,13,5,16,,国有資産所在市町村交付金,"5,247","5,236",11
,,,95,191,2,12,9,17,,交際費,252,251,1
,,,95,191,2,95,9,18,,賠償償還及払戻金,"1,000","1,000",0
,,232,,,,,,,気象官署施設費,,"3,009,498","780,271","2,229,227"
,,,95,191,1,20,2,08,,施設施工旅費,"6,168","3,286","2,882"
,,,95,191,1,20,3,09,,施設施工庁費,"145,031","6,499","138,532"
,,,95,191,1,20,4,15,,施設整備費,"2,858,299","770,486","2,087,813"
,,233,,,,,,,観測予報等業務費,,"18,593,211","17,248,822","1,344,389"
,,,95,191,2,11,1,05,,非常勤職員手当,"11,425","11,672",△ 247
,,,95,191,2,12,9,06,,諸謝金,"24,585","24,490",95
,,,13,191,2,12,9,06,,静止気象衛星業務謝金,0,95,△ 95
,,,95,191,2,12,2,08,,職員旅費,"234,521","221,198","13,323"
,,,95,191,2,12,2,08,,航海日当食卓料,"56,766","55,639","1,127"
,,,95,191,2,12,2,08,,委員等旅費,"3,326","3,276",50
,,,13,191,2,12,2,08,,静止気象衛星業務旅費,0,"7,424","△ 7,424"
,,,95,191,2,12,3,09,,観測予報庁費,"12,159,834","10,437,358","1,722,476"
,,,95,191,2,12,3,09,,船舶運航費,"508,532","486,476","22,056"
,,,95,191,2,12,3,09,,通信専用料,"1,904,799","1,866,324","38,475"
,,,95,191,2,12,3,09,,船舶気象通報料,"5,453","6,596","△ 1,143"
,,,95,191,2,12,3,09,,電子計算機等借料,"942,796","897,032","45,764"
,,,95,191,2,12,3,09,,土地建物借料,"27,648","27,648",0
,,,95,191,2,12,3,09,,公共施設等維持管理運営費,"1,970,924","1,959,191","11,733"
,,,13,191,2,12,3,09,,静止気象衛星業務庁費,0,"416,086","△ 416,086"
,,,13,191,2,12,3,09,,静止気象衛星業務電子計算機等借料,0,"86,117","△ 86,117"
,,,95,191,2,72,5,16,,世界気象機関等分担金,"677,333","676,931",402
,,,95,191,2,72,5,16,,政府開発援助世界気象機関分担金,"27,956","27,956",0
,,,95,191,2,72,5,16,,世界気象機関拠出金,"37,313","37,313",0
,,234,,,,,,,気象研究所,,"2,625,559","2,626,017",△ 458
,,,13,073,2,20,1,02,,職員基本給,"964,182","980,042","△ 15,860"
,,,13,073,2,20,1,03,,職員諸手当,"548,963","545,534","3,429"
,,,13,073,2,20,1,04,,超過勤務手当,"22,517","24,091","△ 1,574"
,,,13,073,2,20,1,05,,短時間勤務職員給与,"1,951","1,934",17
,,,13,089,2,20,1,05,,児童手当,"12,520","13,455",△ 935
,,,13,073,2,20,9,06,,諸謝金,578,578,0
,,,13,073,2,20,2,08,,職員旅費,"9,908","9,932",△ 24
,,,13,073,2,20,2,08,,委員等旅費,382,377,5
,,,13,073,2,20,3,09,,庁費,"227,741","224,142","3,599"
,,,13,073,2,20,3,09,,試験研究費,"475,834","467,453","8,381"
,,,13,073,2,20,3,09,,通信専用料,"1,047","1,037",10
,,,13,073,2,20,3,09,,電子計算機等借料,"359,544","357,030","2,514"
,,,13,073,2,20,3,09,,土地建物借料,343,371,△ 28
,,,13,199,2,20,3,09,,自動車重量税,49,41,8
,運輸安全委員会,,,,,,,,,,"2,142,697","2,142,294",403
,,241,,,,,,,運輸安全委員会,,"2,142,697","2,142,294",403
,,,95,016,2,11,1,02,,職員基本給,"1,107,178","1,108,015",△ 837
,,,95,016,2,11,1,03,,職員諸手当,"609,702","606,674","3,028"
,,,95,016,2,11,1,04,,超過勤務手当,"113,698","111,987","1,711"
,,,95,016,2,11,1,05,,委員手当,"5,566","5,566",0
,,,95,016,2,11,1,05,,短時間勤務職員給与,"44,155","44,710",△ 555
,,,95,089,2,11,1,05,,児童手当,"11,030","11,250",△ 220
,,,95,016,2,12,9,06,,諸謝金,515,515,0
,,,95,016,2,12,2,08,,職員旅費,"38,254","38,332",△ 78
,,,95,016,2,12,2,08,,委員等旅費,"2,289","2,007",282
,,,95,016,2,12,2,08,,参考人等旅費,62,61,1
,,,95,016,2,12,3,09,,庁費,"94,830","97,454","△ 2,624"
,,,95,016,2,12,3,09,,情報処理業務庁費,"3,842","4,254",△ 412
,,,95,016,2,12,3,09,,公共交通等安全対策調査費,"106,957","106,861",96
,,,95,016,2,12,3,09,,電子計算機借料,"3,785","3,750",35
,,,95,016,2,12,3,09,,各所修繕,613,612,1
,,,95,199,2,13,3,09,,自動車重量税,137,162,△ 25
,,,95,016,2,12,9,17,,交際費,84,84,0
,海上保安庁,,,,,,,,,,"217,753,457","215,635,349","2,118,108"
,,251,,,,,,,海上保安官署共通費,,"105,175,327","103,596,947","1,578,380"
,,,95,014,2,11,1,02,,職員基本給,"58,346,596","57,749,594","597,002"
,,,95,014,2,11,1,03,,職員諸手当,"32,023,004","31,011,735","1,011,269"
,,,95,014,2,11,1,04,,超過勤務手当,"9,820,193","9,766,025","54,168"
,,,95,014,2,11,1,05,,非常勤職員手当,"4,987","4,987",0
,,,95,014,2,11,1,05,,休職者給与,"179,209","167,248","11,961"
,,,95,014,2,11,1,05,,国際機関等派遣職員給与,"95,917","103,108","△ 7,191"
,,,95,014,2,11,1,05,,短時間勤務職員給与,"1,047,457","1,238,214","△ 190,757"
,,,95,014,2,15,1,05,,公務災害補償費,"440,372","426,943","13,429"
,,,95,089,2,11,1,05,,児童手当,"929,630","935,720","△ 6,090"
,,,95,014,2,12,9,06,,諸謝金,"22,361","21,366",995
,,,95,014,2,12,2,08,,職員旅費,"129,011","120,845","8,166"
,,,95,014,2,12,2,08,,赴任旅費,"777,633","773,551","4,082"
,,,95,014,2,12,2,08,,航海日当食卓料,"9,552","9,352",200
,,,95,014,2,12,2,08,,委員等旅費,"2,844","3,095",△ 251
,,,95,014,2,12,3,09,,庁費,"752,673","745,648","7,025"
,,,95,014,2,12,3,09,,校費,"545,969","464,145","81,824"
,,,95,014,2,12,3,09,,国会図書館支部庁費,"3,905","2,834","1,071"
,,,95,014,2,12,3,09,,通信業務庁費,"5,942","5,757",185
,,,95,014,2,12,3,09,,被服費,"2,268","1,844",424
,,,95,199,2,13,3,09,,自動車重量税,"4,433","4,672",△ 239
,,,95,014,2,12,3,09,,情報処理業務庁費,0,"8,196","△ 8,196"
,,,95,029,2,13,5,16,,国有資産所在市町村交付金,"27,555","29,291","△ 1,736"
,,,95,014,2,12,9,17,,交際費,"3,576","2,537","1,039"
,,,95,014,2,95,9,18,,賠償償還及払戻金,240,240,0
,,252,,,,,,,海上保安官署施設費,,"2,219,961","1,469,309","750,652"
,,,95,014,1,20,2,08,,施設施工旅費,"23,619","16,235","7,384"
,,,95,014,1,20,3,09,,施設施工庁費,"344,152","546,455","△ 202,303"
,,,95,014,1,20,4,15,,施設整備費,"1,852,190","869,619","982,571"
,,,95,014,1,94,4,15,,不動産購入費,0,"37,000","△ 37,000"
,,253,,,,,,,船舶交通安全及海上治安対策費,,"70,130,477","72,552,775","△ 2,422,298"
,,,95,014,2,11,1,05,,非常勤職員手当,"56,702","56,531",171
,,,95,014,2,12,9,06,,諸謝金,"10,938","10,224",714
,,,95,014,2,95,9,06,,協力援助者災害給付金,"13,759","11,219","2,540"
,,,95,014,2,95,9,07,,報償費,"24,073","21,223","2,850"
,,,95,014,2,12,2,08,,職員旅費,"302,148","280,814","21,334"
,,,95,014,2,12,2,08,,活動旅費,"269,437","227,809","41,628"
,,,95,014,2,12,2,08,,海上警備対策旅費,"176,390","157,975","18,415"
,,,95,014,2,12,2,08,,測地観測旅費,"10,234","10,613",△ 379
,,,95,014,2,12,2,08,,外地抑留者引取旅費,270,270,0
,,,95,014,2,12,2,08,,航海日当食卓料,"2,746,061","2,642,057","104,004"
,,,95,014,2,12,2,08,,委員等旅費,"3,343","3,225",118
,,,95,014,2,12,2,08,,証人等旅費,87,116,△ 29
,,,95,014,2,12,2,08,,帰住旅費,105,105,0
,,,95,014,2,12,3,09,,庁費,"1,832,867","1,810,748","22,119"
,,,95,014,2,12,3,09,,情報処理業務庁費,"3,515,964","2,303,580","1,212,384"
,,,95,014,2,12,3,09,,通信業務庁費,"1,222,891","1,063,064","159,827"
,,,95,014,2,12,3,09,,水路業務庁費,"1,635,774","1,618,634","17,140"
,,,95,014,2,12,3,09,,航路標識庁費,"30,027","41,672","△ 11,645"
,,,95,014,2,12,3,09,,航空従事者研修費,"256,802","276,238","△ 19,436"
,,,95,014,2,12,3,09,,航空機及船舶運航費,"45,148,200","40,761,133","4,387,067"
,,,95,014,2,12,3,09,,装備費,"863,194","894,159","△ 30,965"
,,,95,014,2,12,3,09,,通信専用料,"1,258,585","1,237,004","21,581"
,,,95,014,2,12,3,09,,電子計算機借料,"1,451,121","1,178,185","272,936"
,,,95,014,2,12,3,09,,被服費,"204,055","200,407","3,648"
,,,95,014,2,12,3,09,,弾薬費,"384,329","313,429","70,900"
,,,95,014,2,12,3,09,,土地建物借料,"686,395","654,197","32,198"
,,,95,014,2,12,3,09,,各所修繕,"267,529","232,755","34,774"
,,,95,014,2,12,3,09,,捜査費,"210,629","169,973","40,656"
,,,95,014,2,12,3,09,,被収容者等食糧費,443,447,△ 4
,,,95,014,2,12,3,09,,移転費,0,"90,260","△ 90,260"
,,,95,014,2,20,4,15,,通信設備整備費,"1,305,681","498,636","807,045"
,,,95,014,2,20,4,15,,航空機購入費,"6,212,002","15,588,387","△ 9,376,385"
,,,95,014,2,20,4,15,,船舶購入費,0,"170,415","△ 170,415"
,,,95,014,2,72,5,16,,国際水路機関等分担金,"20,682","17,511","3,171"
,,,95,014,2,95,9,18,,賠償償還及払戻金,"9,760","9,760",0
,,254,,,,,,,船舶建造費,,"30,224,692","28,465,318","1,759,374"
,,,95,014,1,20,2,08,,船舶建造旅費,"72,942","56,437","16,505"
,,,95,014,1,20,3,09,,船舶建造庁費,"40,715","18,311","22,404"
,,,95,014,1,20,4,15,,船舶建造費,"30,111,035","28,390,570","1,720,465"
,,255,,,,,,,船舶交通安全基盤整備事業費,,"9,180,931","8,208,867","972,064"
,,,43,014,1,20,4,00,,船舶交通安全基盤整備事業費,"8,063,776","7,198,133","865,643"
,,,43,014,1,20,4,00,,船舶交通安全基盤維持管理費,"1,117,155","1,010,734","106,421"
,,256,,,,,,,船舶交通安全基盤整備事業工事諸費,,"822,069","730,133","91,936"
,,,43,014,1,20,1,02,,職員基本給,"179,930","175,903","4,027"
,,,43,014,1,20,1,03,,職員諸手当,"82,099","82,157",△ 58
,,,43,014,1,20,1,04,,超過勤務手当,"26,283","26,212",71
,,,43,014,1,20,1,05,,公務災害補償費,147,147,0
,,,43,089,1,20,1,05,,児童手当,"2,040","2,950",△ 910
,,,43,014,1,20,9,06,,諸謝金,"2,843","2,866",△ 23
,,,43,014,1,20,2,08,,職員旅費,"2,589","2,557",32
,,,43,014,1,20,2,08,,工事施行旅費,"61,755","58,432","3,323"
,,,43,014,1,20,2,08,,赴任旅費,"1,812","2,159",△ 347
,,,43,014,1,20,3,09,,庁費,"142,015","139,926","2,089"
,,,43,014,1,20,3,09,,工事雑費,"249,749","170,012","79,737"
,,,43,199,1,20,3,09,,自動車重量税,"1,144",66,"1,078"
,,,43,014,1,20,5,16,,国家公務員共済組合負担金,"69,563","66,646","2,917"
,,,43,014,1,95,9,18,,賠償償還及払戻金,100,100,0
,,257,,,,,,,船舶交通安全基盤災害復旧事業費,,0,"600,412","△ 600,412"
,,,49,014,1,20,4,00,,船舶交通安全基盤災害復旧費,0,"600,412","△ 600,412"
,,265,,,,,,,船舶交通安全基盤災害復旧事業工事諸費,,0,"11,588","△ 11,588"
,,,49,014,1,20,1,04,,超過勤務手当,0,"4,096","△ 4,096"
,,,49,014,1,20,2,08,,工事施行旅費,0,696,△ 696
,,,49,014,1,20,3,09,,工事雑費,0,"6,796","△ 6,796"
環境省,環境本省,,,,,,,,,,"294,246,051","308,978,845","△ 14,732,794"
,,001,,,,,,,環境本省共通費,,"13,874,096","13,652,761","221,335"
,,,95,016,2,11,1,02,,職員基本給,"4,387,762","4,340,400","47,362"
,,,95,016,2,11,1,03,,職員諸手当,"2,387,912","2,350,088","37,824"
,,,95,016,2,11,1,04,,超過勤務手当,"806,045","780,716","25,329"
,,,95,016,2,11,1,05,,委員手当,"55,381","57,124","△ 1,743"
,,,95,016,2,11,1,05,,非常勤職員手当,"11,955","12,152",△ 197
,,,95,016,2,11,1,05,,休職者給与,"105,110","117,462","△ 12,352"
,,,95,016,2,11,1,05,,国際機関等派遣職員給与,"93,055","83,417","9,638"
,,,95,016,2,11,1,05,,短時間勤務職員給与,"4,643",0,"4,643"
,,,95,016,2,15,1,05,,公務災害補償費,"34,265","37,880","△ 3,615"
,,,95,016,2,11,1,05,,退職手当,"1,208,429","1,365,795","△ 157,366"
,,,95,089,2,11,1,05,,児童手当,"54,840","54,860",△ 20
,,,95,016,2,12,9,06,,諸謝金,"4,200","4,195",5
,,,95,016,2,12,2,08,,職員旅費,"25,029","24,233",796
,,,95,016,2,12,2,08,,外国留学旅費,"40,113","32,451","7,662"
,,,95,016,2,12,2,08,,赴任旅費,"74,041","73,006","1,035"
,,,95,016,2,12,2,08,,委員等旅費,"36,569","36,527",42
,,,95,016,2,12,2,08,,参考人等旅費,451,451,0
,,,95,016,2,12,3,09,,庁費,"936,699","887,812","48,887"
,,,95,016,2,12,3,09,,国会図書館支部庁費,"2,570","2,568",2
,,,95,016,2,12,3,09,,情報処理業務庁費,"28,767","30,038","△ 1,271"
,,,95,016,2,12,3,09,,環境保全調査費,"17,363","17,303",60
,,,95,016,2,12,3,09,,各所修繕,"46,698","18,332","28,366"
,,,95,199,2,13,3,09,,自動車重量税,196,263,△ 67
,,,95,016,2,20,3,09,,施設施工庁費,0,"31,691","△ 31,691"
,,,95,016,2,11,5,16,,国家公務員共済組合負担金,"2,589,818","2,454,058","135,760"
,,,95,016,2,11,5,16,,基礎年金等国家公務員共済組合負担金,"696,713","632,687","64,026"
,,,95,016,2,11,5,16,,育児休業手当金国家公務員共済組合負担金,135,170,△ 35
,,,95,029,2,13,5,16,,国有資産所在市町村交付金,"223,433","205,182","18,251"
,,,95,016,2,12,9,17,,交際費,404,400,4
,,,95,016,2,95,9,18,,賠償償還及払戻金,"1,000","1,000",0
,,,95,016,2,95,9,20,,国有特許発明補償費,500,500,0
,,002,,,,,,,地球温暖化対策推進費,,"1,438,373","1,409,294","29,079"
,,,95,016,2,12,9,06,,諸謝金,"1,593","1,593",0
,,,95,016,2,12,2,08,,委員等旅費,"7,377","9,375","△ 1,998"
,,,95,016,2,12,3,09,,環境保全調査費,"212,974","205,240","7,734"
,,,13,054,2,12,3,09,,気候変動影響研究調査費,"272,314","267,562","4,752"
,,,95,016,2,12,5,14,,環境保全調査等委託費,"76,405","74,202","2,203"
,,,13,054,2,12,5,14,,気候変動影響研究調査等委託費,"574,313","642,213","△ 67,900"
,,,13,054,2,12,5,14,,気候変動影響研究調査等地方公共団体委託費,"74,001",0,"74,001"
,,,95,051,2,40,5,16,,地球温暖化対策推進事業費補助金,"40,741","40,000",741
,,,95,016,2,72,5,16,,経済協力開発機構等拠出金,"178,655","169,109","9,546"
,,003,,,,,,,石油石炭税財源エネルギー需給構造高度化対策費エネルギー対策特別会計へ繰入,,"140,130,000","135,400,000","4,730,000"
,,,63,051,2,30,6,22,,石油石炭税財源のエネルギー対策特別会計へ繰入,"140,130,000","135,400,000","4,730,000"
,,021,,,,,,,地球環境保全等試験研究費,,"214,348","211,186","3,162"
,,,13,054,2,20,2,08,,職員旅費,"3,646","5,847","△ 2,201"
,,,13,054,2,20,3,09,,試験研究費,"28,134","43,813","△ 15,679"
,,,13,054,2,12,5,14,,試験研究調査委託費,"182,568","161,526","21,042"
,,004,,,,,,,地球環境保全費,,"3,113,167","2,185,879","927,288"
,,,95,016,2,12,9,06,,諸謝金,617,617,0
,,,95,016,2,12,2,08,,職員旅費,"241,243","239,102","2,141"
,,,95,016,2,12,2,08,,金融・世界経済首脳会合開催職員旅費,"15,712",0,"15,712"
,,,95,016,2,12,2,08,,委員等旅費,"8,541","8,533",8
,,,95,016,2,12,3,09,,庁費,"95,101","81,466","13,635"
,,,95,016,2,12,3,09,,金融・世界経済首脳会合開催庁費,"650,071",0,"650,071"
,,,95,016,2,12,3,09,,環境保全調査費,"523,502","353,000","170,502"
,,,95,016,2,12,3,09,,政府開発援助環境保全調査費,"108,940","113,646","△ 4,706"
,,,95,016,2,12,5,14,,環境保全調査等委託費,"88,344","96,615","△ 8,271"
,,,95,016,2,12,5,14,,政府開発援助環境保全調査等委託費,0,"21,865","△ 21,865"
,,,95,016,2,72,5,16,,経済協力開発機構等拠出金,"1,036,761","945,103","91,658"
,,,95,016,2,72,5,16,,政府開発援助国際自然保護連合等拠出金,"344,335","325,932","18,403"
,,005,,,,,,,大気・水・土壌環境等保全費,,"5,972,865","5,795,990","176,875"
,,,95,016,2,11,1,05,,委員手当,"2,017","2,017",0
,,,95,016,2,12,9,06,,諸謝金,"3,453","3,931",△ 478
,,,95,016,2,12,2,08,,職員旅費,"20,988","20,725",263
,,,95,016,2,12,2,08,,委員等旅費,"11,343","14,653","△ 3,310"
,,,95,016,2,12,2,08,,参考人等旅費,138,137,1
,,,95,016,2,12,3,09,,庁費,"162,346","147,892","14,454"
,,,95,016,2,12,3,09,,不発弾廃棄処理業務庁費,"797,500","753,462","44,038"
,,,95,016,2,12,3,09,,環境保全調査費,"3,718,551","3,609,793","108,758"
,,,95,016,2,12,3,09,,政府開発援助環境保全調査費,"80,917","81,368",△ 451
,,,95,016,2,12,3,09,,土地建物借料,"5,104","5,399",△ 295
,,,95,016,2,12,3,09,,各所修繕,694,669,25
,,,95,016,2,12,5,14,,環境保全調査等委託費,"125,024","117,607","7,417"
,,,95,016,2,12,5,14,,環境保全調査等地方公共団体委託費,"348,649","345,805","2,844"
,,,95,051,2,86,5,16,,地域環境保全対策費補助金,"400,000","400,000",0
,,,95,051,2,81,5,16,,土壌汚染対策事業補助金,"5,432","6,232",△ 800
,,,95,016,2,72,5,16,,経済協力開発機構等拠出金,"290,709","286,300","4,409"
,,006,,,,,,,廃棄物・リサイクル対策推進費,,"10,778,370","38,983,729","△ 28,205,359"
,,,95,016,2,12,9,06,,諸謝金,"1,488","1,488",0
,,,95,016,2,12,2,08,,職員旅費,"16,476","16,278",198
,,,95,016,2,12,2,08,,委員等旅費,"8,590","6,812","1,778"
,,,95,016,2,12,3,09,,庁費,"88,801","73,175","15,626"
,,,95,016,2,12,3,09,,環境保全調査費,"2,391,852","1,926,065","465,787"
,,,95,016,2,12,3,09,,政府開発援助環境保全調査費,"24,479","24,068",411
,,,95,016,2,12,3,09,,資格検定国家試験費,"3,400","3,372",28
