所管,組織,,,,,,,,                             項目,,"平成29年度
成立予算額(千円)",補正要求,,,"改平成29年度
予算額(千円)"
,,,44,052,1,82,5,00,,都市再生推進事業費補助,"12,316,067","1,610,000",0,"1,610,000","13,926,067"
,,,44,052,1,20,4,00,,都市開発事業調査費外3目,"19,305,000",0,0,0,"19,305,000"
,,058,,,,,,,鉄道網整備推進費,,"468,296",0,"△ 23,179","△ 23,179","445,117"
,,,95,063,2,40,5,16,,新線調査費等補助金,"97,200",0,"△ 23,179","△ 23,179","74,021"
,,,95,016,2,12,2,08,,職員旅費外2目,"371,096",0,0,0,"371,096"
,,059,,,,,,,鉄道網整備事業費,,"18,551,000","1,335,000",0,"1,335,000","19,886,000"
,,,43,052,1,92,5,00,,都市鉄道整備事業費補助,"4,066,000","910,000",0,"910,000","4,976,000"
,,,43,052,1,92,5,00,,鉄道駅総合改善事業費補助,"1,643,000","425,000",0,"425,000","2,068,000"
,,,43,052,1,92,5,00,,幹線鉄道等活性化事業費補助外1目,"12,842,000",0,0,0,"12,842,000"
,,060,,,,,,,地域公共交通維持・活性化推進費,,"22,324,943","2,511,095",0,"2,511,095","24,836,038"
,,,95,063,2,40,5,16,,地域公共交通確保維持改善事業費補助金,"21,161,580","2,511,095",0,"2,511,095","23,672,675"
,,,95,016,2,12,9,06,,諸謝金外4目,"1,163,363",0,0,0,"1,163,363"
,,096,,,,,,,独立行政法人鉄道建設・運輸施設整備支援機構運営費,,"259,270",0,0,0,"259,270"
,,061,,,,,,,都市・地域交通整備事業費,,"600,000",0,0,0,"600,000"
,,062,,,,,,,道路交通円滑化推進費,,"118,032","10,700,000",0,"10,700,000","10,818,032"
,,,95,016,2,12,3,09,,道路交通円滑化推進調査費,"118,032",0,0,0,"118,032"
,,,95,016,2,40,5,16,,高速道路通行者負担軽減補助金,0,"10,700,000",0,"10,700,000","10,700,000"
,,361,,,,,,,道路交通円滑化事業費,,"184,295,000","15,240,000",0,"15,240,000","199,535,000"
,,,42,052,1,20,4,00,,道路交通円滑化事業費,"174,481,000","14,316,000",0,"14,316,000","188,797,000"
,,,42,052,1,82,5,00,,道路交通円滑化事業費補助,"4,807,000","924,000",0,"924,000","5,731,000"
,,,42,052,1,20,4,00,,営繕宿舎費外3目,"5,007,000",0,0,0,"5,007,000"
,,066,,,,,,,社会資本整備・管理効率化推進費,,"1,362,446","90,026",△ 291,"89,735","1,452,181"
,,,95,016,2,11,1,05,,非常勤職員手当,"10,486",0,△ 291,△ 291,"10,195"
,,,95,016,2,12,3,09,,社会資本整備・管理効率化推進調査費,"574,677","40,026",0,"40,026","614,703"
,,,95,016,2,81,5,16,,官民連携社会資本整備等推進費補助金,"345,000","50,000",0,"50,000","395,000"
,,,95,016,2,12,9,06,,諸謝金外9目,"432,283",0,0,0,"432,283"
,,067,,,,,,,不動産市場整備等推進費,,"4,623,544",0,△ 19,△ 19,"4,623,525"
,,,95,016,2,11,1,05,,委員手当,"7,153",0,△ 19,△ 19,"7,134"
,,,95,016,2,12,9,06,,諸謝金外6目,"4,616,391",0,0,0,"4,616,391"
,,068,,,,,,,建設市場整備推進費,,"808,825","298,532",0,"298,532","1,107,357"
,,,95,016,2,12,3,09,,建設市場整備推進調査費,"623,294","298,532",0,"298,532","921,826"
,,,95,016,2,12,9,06,,諸謝金外5目,"185,531",0,0,0,"185,531"
,,069,,,,,,,国土交通統計調査費,,"723,031",0,0,0,"723,031"
,,070,,,,,,,国土調査費,,"7,456,677","2,800,000",0,"2,800,000","10,256,677"
,,,95,059,2,81,5,16,,地籍調査費負担金,"6,800,000","2,800,000",0,"2,800,000","9,600,000"
,,,95,016,2,12,9,06,,諸謝金外5目,"656,677",0,0,0,"656,677"
,,130,,,,,,,自動車運送業市場環境整備推進費,,"58,072",0,0,0,"58,072"
,,071,,,,,,,海事産業市場整備等推進費,,"1,379,982","185,500",0,"185,500","1,565,482"
,,,13,054,2,40,5,16,,海事産業関連技術研究開発費補助金,"675,000","185,500",0,"185,500","860,500"
,,,95,016,2,12,9,06,,諸謝金外15目,"704,982",0,0,0,"704,982"
,,074,,,,,,,独立行政法人海技教育機構運営費,,"7,367,855",0,0,0,"7,367,855"
,,075,,,,,,,独立行政法人海技教育機構施設整備費,,"72,235",0,0,0,"72,235"
,,076,,,,,,,国土形成推進費,,"550,331",0,0,0,"550,331"
,,280,,,,,,,社会資本総合整備事業費,,"1,881,819,000","227,538,775",0,"227,538,775","2,109,357,775"
,,,47,052,1,82,5,00,,防災・安全社会資本整備交付金,"1,053,176,000","227,538,775",0,"227,538,775","1,280,714,775"
,,,47,052,1,20,4,00,,社会資本総合整備事業調査費外1目,"828,643,000",0,0,0,"828,643,000"
,,282,,,,,,,官民連携基盤整備推進調査費,,"325,000",0,0,0,"325,000"
,,080,,,,,,,地理空間情報整備・活用推進費,,"170,183",0,0,0,"170,183"
,,081,,,,,,,離島振興費,,"5,044,763","1,500,000",0,"1,500,000","6,544,763"
,,,95,016,2,81,5,16,,離島活性化交付金,"1,550,000","650,000",0,"650,000","2,200,000"
,,,95,199,2,81,5,16,,奄美群島振興交付金,"2,400,000","370,000",0,"370,000","2,770,000"
,,,95,059,1,82,5,00,,小笠原諸島振興開発事業費補助,"914,000","480,000",0,"480,000","1,394,000"
,,,95,016,2,12,9,06,,諸謝金外4目,"180,763",0,0,0,"180,763"
,,083,,,,,,,離島振興事業費,,"60,355,071","3,586,025",0,"3,586,025","63,941,096"
,,,41,051,1,82,5,00,,治山事業費補助,"723,000","145,000",0,"145,000","868,000"
,,,43,052,1,82,5,00,,港湾改修費補助,"3,537,000","102,000",0,"102,000","3,639,000"
,,,45,086,1,92,5,00,,水道施設整備費補助,"850,000","228,000",0,"228,000","1,078,000"
,,,46,052,1,82,5,00,,農業生産基盤整備事業費補助,"4,156,470","560,000",0,"560,000","4,716,470"
,,,46,052,1,82,5,00,,森林環境保全整備事業費補助,"746,000","60,000",0,"60,000","806,000"
,,,46,052,1,82,5,00,,水産基盤整備事業費補助,"11,939,000","745,000",0,"745,000","12,684,000"
,,,47,052,1,82,5,00,,防災・安全社会資本整備交付金,"10,497,000","1,746,025",0,"1,746,025","12,243,025"
,,,41,051,1,20,4,00,,国有林野内治山事業費外8目,"27,906,601",0,0,0,"27,906,601"
,,085,,,,,,,北海道総合開発推進費,,"356,265",0,0,0,"356,265"
,,086,,,,,,,北海道開発事業費,,"475,148,034","81,888,800",0,"81,888,800","557,036,834"
,,,41,051,1,20,4,00,,国有林野内治山事業費,"3,198,839","1,395,000",0,"1,395,000","4,593,839"
,,,41,051,1,20,4,00,,河川改修費,"31,937,749","3,797,000",0,"3,797,000","35,734,749"
,,,41,051,1,20,4,00,,河川維持修繕費,"10,340,000","404,600",0,"404,600","10,744,600"
,,,41,051,1,20,4,00,,堰堤維持費,"6,349,080","20,000",0,"20,000","6,369,080"
,,,41,051,1,20,4,00,,総合流域防災対策事業費,"429,400","548,000",0,"548,000","977,400"
,,,41,051,1,20,4,00,,砂防事業費,"3,764,023","610,000",0,"610,000","4,374,023"
,,,42,052,1,20,4,00,,道路更新防災対策事業費,"7,205,000","2,580,000",0,"2,580,000","9,785,000"
,,,42,052,1,20,4,00,,地域連携道路事業費,"79,629,000","5,430,000",0,"5,430,000","85,059,000"
,,,42,052,1,20,4,00,,道路維持管理費,"77,695,000","2,951,000",0,"2,951,000","80,646,000"
,,,43,052,1,20,4,00,,港湾改修費,"13,819,754","1,040,000",0,"1,040,000","14,859,754"
,,,44,052,1,20,4,00,,無電柱化推進事業費,"2,115,000","441,000",0,"441,000","2,556,000"
,,,45,052,1,20,4,00,,民族共生公園整備費,"505,000","1,049,000",0,"1,049,000","1,554,000"
,,,46,052,1,20,4,00,,かんがい排水事業費,"28,995,692","3,500,000",0,"3,500,000","32,495,692"
,,,46,052,1,20,4,00,,農用地再編整備事業費,"13,777,124","15,158,000",0,"15,158,000","28,935,124"
,,,46,052,1,20,4,00,,総合農地防災事業費,"3,097,101","3,760,000",0,"3,760,000","6,857,101"
,,,46,052,1,20,4,00,,特定漁港漁場整備費,"13,005,764","2,746,000",0,"2,746,000","15,751,764"
,,,41,051,1,82,5,00,,治山事業費補助,"2,701,000","1,241,000",0,"1,241,000","3,942,000"
,,,45,086,1,92,5,00,,水道施設整備費補助,"1,574,000","688,000",0,"688,000","2,262,000"
,,,46,052,1,82,5,00,,農業競争力強化基盤整備事業費補助,"13,634,271","19,670,000",0,"19,670,000","33,304,271"
,,,46,052,1,82,5,00,,農村地域防災減災事業費補助,"496,400","247,000",0,"247,000","743,400"
,,,46,052,1,82,5,00,,森林環境保全整備事業費補助,"5,697,000","1,042,000",0,"1,042,000","6,739,000"
,,,46,052,1,82,5,00,,水産基盤整備事業費補助,"8,870,000","1,821,000",0,"1,821,000","10,691,000"
,,,45,086,1,82,5,00,,循環型社会形成推進交付金,"1,442,000","445,000",0,"445,000","1,887,000"
,,,47,052,1,82,5,00,,防災・安全社会資本整備交付金,"37,961,000","11,305,200",0,"11,305,200","49,266,200"
,,,41,051,1,20,4,00,,海岸保全施設整備事業費外41目,"106,908,837",0,0,0,"106,908,837"
,,089,,,,,,,北海道特定特別総合開発事業推進費,,"4,443,000",0,0,0,"4,443,000"
,,091,,,,,,,技術研究開発推進費,,"1,042,409","62,577",0,"62,577","1,104,986"
,,,13,054,2,12,3,09,,技術研究開発調査費,"387,382","37,521",0,"37,521","424,903"
,,,13,054,2,12,5,14,,技術研究開発委託費,"171,294","25,056",0,"25,056","196,350"
,,,13,054,2,12,9,06,,諸謝金外4目,"483,733",0,0,0,"483,733"
,,092,,,,,,,国立研究開発法人土木研究所運営費,,"8,626,973",0,0,0,"8,626,973"
,,093,,,,,,,国立研究開発法人土木研究所施設整備費,,"409,381","657,098",0,"657,098","1,066,479"
,,,13,054,1,30,5,16,,国立研究開発法人土木研究所施設整備費補助金,"409,381","657,098",0,"657,098","1,066,479"
,,094,,,,,,,国立研究開発法人建築研究所運営費,,"1,768,176",0,0,0,"1,768,176"
,,095,,,,,,,国立研究開発法人建築研究所施設整備費,,"59,634","554,060",0,"554,060","613,694"
,,,13,054,1,30,5,16,,国立研究開発法人建築研究所施設整備費補助金,"59,634","554,060",0,"554,060","613,694"
,,099,,,,,,,国立研究開発法人海上・港湾・航空技術研究所運営費,,"5,192,698",0,0,0,"5,192,698"
,,100,,,,,,,国立研究開発法人海上・港湾・航空技術研究所施設整備費,,"109,045","158,133",0,"158,133","267,178"
,,,13,054,1,30,5,16,,国立研究開発法人海上・港湾・航空技術研究所施設整備費補助金,"109,045","158,133",0,"158,133","267,178"
,,367,,,,,,,独立行政法人自動車技術総合機構運営費,,"793,827",0,0,0,"793,827"
,,105,,,,,,,情報化推進費,,"2,329,713",0,△ 603,△ 603,"2,329,110"
,,,95,016,2,12,3,09,,電子計算機借料,"367,754",0,△ 603,△ 603,"367,151"
,,,95,016,2,12,9,06,,諸謝金外3目,"1,961,959",0,0,0,"1,961,959"
,,106,,,,,,,国際協力費,,"1,552,178",0,0,0,"1,552,178"
,,107,,,,,,,官庁施設保全等推進費,,"146,426",0,0,0,"146,426"
,,108,,,,,,,官庁営繕費,,"17,725,361","403,886",0,"403,886","18,129,247"
,,,95,016,1,20,2,08,,施設施工旅費,"67,102","2,355",0,"2,355","69,457"
,,,95,016,1,20,3,09,,施設施工庁費,"1,240,234","39,269",0,"39,269","1,279,503"
,,,95,016,1,20,4,15,,施設整備費,"12,358,383","362,262",0,"362,262","12,720,645"
,,,95,016,1,20,4,15,,不動産購入費,"4,059,642",0,0,0,"4,059,642"
,,362,,,,,,,附帯工事費,,"21,586,000",0,0,0,"21,586,000"
,,348,,,,,,,受託工事費,,"52,884,000",0,0,0,"52,884,000"
,,273,,,,,,,治水海岸事業調査諸費,,"147,096",0,0,0,"147,096"
,,272,,,,,,,水資源開発事業調査諸費,,"1,983",0,0,0,"1,983"
,,364,,,,,,,道路整備事業調査諸費,,"68,099",0,0,0,"68,099"
,,365,,,,,,,港湾事業調査諸費,,"80,740",0,0,0,"80,740"
,,275,,,,,,,都市開発事業調査諸費,,"24,933",0,0,0,"24,933"
,,366,,,,,,,都市水環境整備事業調査諸費,,"6,516",0,0,0,"6,516"
,,276,,,,,,,住宅建設事業調査諸費,,"101,263",0,0,0,"101,263"
,,277,,,,,,,国営公園等事業調査諸費,,"31,932",0,0,0,"31,932"
,,278,,,,,,,下水道事業調査諸費,,"90,780",0,0,0,"90,780"
,,109,,,,,,,河川等災害復旧事業費,,"41,575,675","220,050,300",0,"220,050,300","261,625,975"
,,,49,053,1,20,4,00,,河川等災害復旧費,"12,411,464","16,299,422",0,"16,299,422","28,710,886"
,,,49,053,1,20,4,00,,道路災害復旧費,"9,866,575","28,453,843",0,"28,453,843","38,320,418"
,,,49,053,1,20,4,00,,港湾災害復旧費,"381,636","1,449,035",0,"1,449,035","1,830,671"
,,,49,053,1,82,5,00,,都市災害復旧事業費補助,"150,000","6,136,000",0,"6,136,000","6,286,000"
,,,49,053,1,82,5,00,,河川等災害復旧事業費補助,"17,905,000","166,062,000",0,"166,062,000","183,967,000"
,,,49,053,1,82,5,00,,港湾施設災害復旧事業費補助,"861,000","1,650,000",0,"1,650,000","2,511,000"
,,283,,,,,,,水資源開発施設災害復旧事業費,,0,"539,000",0,"539,000","539,000"
,,,49,053,1,30,5,00,,水資源開発施設災害復旧事業交付金,0,"539,000",0,"539,000","539,000"
,,285,,,,,,,住宅施設災害復旧事業費,,"100,000","2,775,000",0,"2,775,000","2,875,000"
,,,49,088,1,86,5,00,,住宅施設災害復旧事業費補助,"100,000","2,775,000",0,"2,775,000","2,875,000"
,,110,,,,,,,河川等災害関連事業費,,"11,243,980","23,688,967",0,"23,688,967","34,932,947"
,,,49,053,1,20,4,00,,河川等災害関連緊急事業費,"2,835,280","1,607,967",0,"1,607,967","4,443,247"
,,,49,053,1,82,5,00,,河川等災害関連事業費補助,"1,671,000","3,058,000",0,"3,058,000","4,729,000"
,,,49,053,1,82,5,00,,河川等災害復旧助成事業費補助,"543,000","6,048,000",0,"6,048,000","6,591,000"
,,,49,053,1,82,5,00,,災害関連緊急砂防等事業費補助,"2,757,000","12,808,000",0,"12,808,000","15,565,000"
,,,49,053,1,82,5,00,,港湾施設災害関連事業費補助,"1,000","167,000",0,"167,000","168,000"
,,,49,053,1,20,4,00,,河川等大規模災害関連事業費外1目,"3,436,700",0,0,0,"3,436,700"
,,112,,,,,,,自動車重量税業務取扱費自動車安全特別会計へ繰入,,"295,520",0,"△ 4,409","△ 4,409","291,111"
,,,95,016,2,40,6,22,,自動車重量税業務取扱費財源自動車安全特別会計へ繰入,"295,520",0,"△ 4,409","△ 4,409","291,111"
,,113,,,,,,,北海道農業生産基盤整備事業費食料安定供給特別会計へ繰入,,"1,838,500",0,0,0,"1,838,500"
,,115,,,,,,,離島農業生産基盤整備事業費食料安定供給特別会計へ繰入,,"299,000",0,"△ 3,392","△ 3,392","295,608"
,,,46,052,1,30,6,00,,食料安定供給特別会計へ繰入,"299,000",0,"△ 3,392","△ 3,392","295,608"
,国土技術政策総合研究所,,,,,,,,,,"5,049,007","410,400","△ 83,037","327,363","5,376,370"
,,131,,,,,,,国土技術政策総合研究所共通費,,"3,126,708",0,"△ 39,946","△ 39,946","3,086,762"
,,,13,054,2,20,1,02,,職員基本給,"1,601,898",0,"△ 17,841","△ 17,841","1,584,057"
,,,13,054,2,20,1,03,,職員諸手当,"904,029",0,"△ 14,826","△ 14,826","889,203"
,,,13,054,2,20,1,05,,短時間勤務職員給与,"13,927",0,"△ 5,514","△ 5,514","8,413"
,,,13,089,2,20,1,05,,児童手当,"19,595",0,"△ 1,765","△ 1,765","17,830"
,,,13,054,2,20,9,06,,諸謝金外13目,"587,259",0,0,0,"587,259"
,,132,,,,,,,国土技術政策総合研究所施設費,,"82,745","410,400",0,"410,400","493,145"
,,,13,054,1,20,4,15,,施設整備費,"82,745","410,400",0,"410,400","493,145"
,,133,,,,,,,技術研究開発推進費,,"474,629",0,0,0,"474,629"
,,136,,,,,,,治水海岸事業工事諸費,,"633,319",0,"△ 23,469","△ 23,469","609,850"
,,,41,051,1,20,1,02,,職員基本給,"170,536",0,"△ 2,870","△ 2,870","167,666"
,,,41,051,1,20,1,03,,職員諸手当,"73,175",0,"△ 3,143","△ 3,143","70,032"
,,,41,051,1,20,1,05,,常勤職員給与,"3,227",0,△ 27,△ 27,"3,200"
,,,41,051,1,20,1,05,,休職者給与,"4,731",0,"△ 3,471","△ 3,471","1,260"
,,,41,051,1,20,1,05,,短時間勤務職員給与,"29,058",0,"△ 12,092","△ 12,092","16,966"
,,,41,051,1,20,1,05,,退職手当,"18,377",0,△ 520,△ 520,"17,857"
,,,41,089,1,20,1,05,,児童手当,"3,350",0,"△ 1,005","△ 1,005","2,345"
,,,41,051,1,20,5,16,,国家公務員共済組合負担金,"66,208",0,△ 341,△ 341,"65,867"
,,,41,051,1,20,9,06,,諸謝金外11目,"264,657",0,0,0,"264,657"
,,137,,,,,,,道路整備事業工事諸費,,"522,337",0,"△ 12,216","△ 12,216","510,121"
,,,42,052,1,20,1,02,,職員基本給,"116,032",0,"△ 4,915","△ 4,915","111,117"
,,,42,052,1,20,1,03,,職員諸手当,"49,548",0,"△ 1,845","△ 1,845","47,703"
,,,42,052,1,20,1,05,,休職者給与,"4,281",0,"△ 2,515","△ 2,515","1,766"
,,,42,052,1,20,1,05,,退職手当,"15,455",0,△ 727,△ 727,"14,728"
,,,42,089,1,20,1,05,,児童手当,"3,080",0,"△ 1,345","△ 1,345","1,735"
,,,42,052,1,20,5,16,,国家公務員共済組合負担金,"47,813",0,△ 869,△ 869,"46,944"
,,,42,052,1,20,9,06,,諸謝金外11目,"286,128",0,0,0,"286,128"
,,138,,,,,,,港湾空港整備事業工事諸費,,"209,269",0,"△ 7,406","△ 7,406","201,863"
,,,43,052,1,20,1,02,,職員基本給,"44,770",0,"△ 2,905","△ 2,905","41,865"
,,,43,052,1,20,1,03,,職員諸手当,"21,727",0,"△ 2,362","△ 2,362","19,365"
,,,43,052,1,20,1,05,,休職者給与,"1,514",0,△ 796,△ 796,718
,,,43,052,1,20,1,05,,退職手当,466,0,△ 71,△ 71,395
,,,43,089,1,20,1,05,,児童手当,"2,190",0,△ 845,△ 845,"1,345"
,,,43,052,1,20,5,16,,国家公務員共済組合負担金,"15,427",0,△ 427,△ 427,"15,000"
,,,43,052,1,20,2,08,,職員旅費外6目,"123,175",0,0,0,"123,175"
,国土地理院,,,,,,,,,,"9,609,587","108,011","△ 30,456","77,555","9,687,142"
,,141,,,,,,,国土地理院共通費,,"5,429,397",0,"△ 30,456","△ 30,456","5,398,941"
,,,95,016,2,11,1,05,,短時間勤務職員給与,"193,738",0,"△ 30,456","△ 30,456","163,282"
,,,95,016,2,12,9,06,,諸謝金外15目,"5,235,659",0,0,0,"5,235,659"
,,142,,,,,,,国土地理院施設費,,"89,792",0,0,0,"89,792"
,,143,,,,,,,災害情報整備推進費,,"529,744",0,0,0,"529,744"
,,144,,,,,,,地理空間情報整備・活用等推進費,,"3,466,668","108,011",0,"108,011","3,574,679"
,,,95,016,2,12,3,09,,測量庁費,"3,186,873","108,011",0,"108,011","3,294,884"
,,,95,016,2,12,9,06,,諸謝金外8目,"279,795",0,0,0,"279,795"
,,145,,,,,,,技術研究開発推進費,,"93,986",0,0,0,"93,986"
,海難審判所,,,,,,,,,,"916,072",0,"△ 66,604","△ 66,604","849,468"
,,151,,,,,,,海難審判所共通費,,"888,341",0,"△ 66,604","△ 66,604","821,737"
,,,95,014,2,11,1,02,,職員基本給,"476,596",0,"△ 34,555","△ 34,555","442,041"
,,,95,014,2,11,1,03,,職員諸手当,"318,153",0,"△ 25,560","△ 25,560","292,593"
,,,95,014,2,11,1,05,,短時間勤務職員給与,"22,613",0,"△ 5,104","△ 5,104","17,509"
,,,95,089,2,11,1,05,,児童手当,"3,610",0,"△ 1,385","△ 1,385","2,225"
,,,95,014,2,12,9,06,,諸謝金外7目,"67,369",0,0,0,"67,369"
,,152,,,,,,,海難審判費,,"27,731",0,0,0,"27,731"
,地方整備局,,,,,,,,,,"241,444,918","873,258","△ 3,422,638","△ 2,549,380","238,895,538"
,,161,,,,,,,地方整備局共通費,,"32,917,467",0,"△ 98,599","△ 98,599","32,818,868"
,,,95,059,2,11,1,02,,職員基本給,"19,226,458",0,"△ 98,599","△ 98,599","19,127,859"
,,,95,059,2,12,9,06,,諸謝金外15目,"13,691,009",0,0,0,"13,691,009"
,,163,,,,,,,地方整備推進費,,"993,221",0,0,0,"993,221"
,,167,,,,,,,治水海岸事業工事諸費,,"92,614,168",0,"△ 1,648,824","△ 1,648,824","90,965,344"
,,,41,051,1,20,1,02,,職員基本給,"29,153,855",0,"△ 384,427","△ 384,427","28,769,428"
,,,41,051,1,20,1,05,,短時間勤務職員給与,"1,272,225",0,"△ 309,962","△ 309,962","962,263"
,,,41,051,1,20,1,05,,退職手当,"3,864,347",0,"△ 562,604","△ 562,604","3,301,743"
,,,41,089,1,20,1,05,,児童手当,"553,760",0,"△ 58,210","△ 58,210","495,550"
,,,41,051,1,20,3,09,,電子計算機借料,"1,477,588",0,"△ 308,917","△ 308,917","1,168,671"
,,,41,051,1,20,5,16,,国家公務員共済組合負担金,"10,756,886",0,"△ 24,704","△ 24,704","10,732,182"
,,,41,051,1,20,9,06,,諸謝金外21目,"45,535,507",0,0,0,"45,535,507"
,,168,,,,,,,道路整備事業工事諸費,,"83,026,564",0,"△ 1,265,258","△ 1,265,258","81,761,306"
,,,42,052,1,20,1,02,,職員基本給,"27,779,395",0,"△ 467,301","△ 467,301","27,312,094"
,,,42,052,1,20,1,03,,職員諸手当,"13,619,066",0,"△ 23,398","△ 23,398","13,595,668"
,,,42,052,1,20,1,05,,常勤職員給与,"26,050",0,"△ 2,832","△ 2,832","23,218"
,,,42,052,1,20,1,05,,非常勤職員手当,"28,556",0,△ 914,△ 914,"27,642"
,,,42,052,1,20,1,05,,短時間勤務職員給与,"1,202,390",0,"△ 255,901","△ 255,901","946,489"
,,,42,052,1,20,1,05,,公務災害補償費,"111,945",0,"△ 5,105","△ 5,105","106,840"
,,,42,052,1,20,1,05,,退職手当,"2,805,748",0,"△ 362,303","△ 362,303","2,443,445"
,,,42,089,1,20,1,05,,児童手当,"511,615",0,"△ 50,705","△ 50,705","460,910"
,,,42,052,1,20,5,16,,国家公務員共済組合負担金,"10,230,424",0,"△ 96,799","△ 96,799","10,133,625"
,,,42,052,1,20,9,06,,諸謝金外18目,"26,711,375",0,0,0,"26,711,375"
,,169,,,,,,,港湾空港整備事業工事諸費,,"19,159,179",0,"△ 78,212","△ 78,212","19,080,967"
,,,43,052,1,20,1,05,,退職手当,"1,455,515",0,"△ 78,212","△ 78,212","1,377,303"
,,,43,052,1,20,9,06,,諸謝金外25目,"17,703,664",0,0,0,"17,703,664"
,,170,,,,,,,都市環境整備事業工事諸費,,"10,510,181",0,"△ 271,364","△ 271,364","10,238,817"
,,,44,052,1,20,1,02,,職員基本給,"2,481,116",0,"△ 70,180","△ 70,180","2,410,936"
,,,44,052,1,20,1,03,,職員諸手当,"1,125,315",0,"△ 13,028","△ 13,028","1,112,287"
,,,44,052,1,20,1,05,,休職者給与,"27,049",0,"△ 5,571","△ 5,571","21,478"
,,,44,052,1,20,1,05,,退職手当,"166,722",0,"△ 75,729","△ 75,729","90,993"
,,,44,089,1,20,1,05,,児童手当,"68,590",0,"△ 17,320","△ 17,320","51,270"
,,,44,052,1,20,3,09,,電子計算機借料,"364,232",0,"△ 89,536","△ 89,536","274,696"
,,,44,052,1,20,9,06,,諸謝金外18目,"6,277,157",0,0,0,"6,277,157"
,,164,,,,,,,国営公園事業工事諸費,,"1,765,985",0,"△ 60,381","△ 60,381","1,705,604"
,,,45,052,1,20,1,02,,職員基本給,"592,554",0,"△ 16,760","△ 16,760","575,794"
,,,45,052,1,20,1,05,,休職者給与,"11,754",0,"△ 10,028","△ 10,028","1,726"
,,,45,052,1,20,1,05,,退職手当,"154,210",0,"△ 29,642","△ 29,642","124,568"
,,,45,052,1,20,5,16,,国家公務員共済組合負担金,"214,738",0,"△ 3,951","△ 3,951","210,787"
,,,45,052,1,20,9,06,,諸謝金外18目,"792,729",0,0,0,"792,729"
,,165,,,,,,,河川等災害復旧事業等工事諸費,,"458,153","873,258",0,"873,258","1,331,411"
,,,49,053,1,20,1,04,,超過勤務手当,"161,924","308,635",0,"308,635","470,559"
,,,49,053,1,20,2,08,,日額旅費,"27,528","52,469",0,"52,469","79,997"
,,,49,053,1,20,3,09,,工事雑費,"268,701","512,154",0,"512,154","780,855"
,北海道開発局,,,,,,,,,,"54,138,905","615,598","△ 368,727","246,871","54,385,776"
,,171,,,,,,,北海道開発局共通費,,"9,025,374",0,"△ 22,352","△ 22,352","9,003,022"
,,,95,059,2,11,1,02,,職員基本給,"5,157,666",0,"△ 22,352","△ 22,352","5,135,314"
,,,95,059,2,12,9,06,,諸謝金外13目,"3,867,708",0,0,0,"3,867,708"
,,172,,,,,,,北海道開発局施設費,,"213,898","566,123",0,"566,123","780,021"
,,,95,059,1,20,2,08,,施設施工旅費,72,417,0,417,489
,,,95,059,1,20,3,09,,施設施工庁費,"4,903","60,569",0,"60,569","65,472"
,,,95,059,1,20,4,15,,施設整備費,"208,923","415,137",0,"415,137","624,060"
,,,95,059,1,20,4,15,,不動産購入費,0,"90,000",0,"90,000","90,000"
,,173,,,,,,,北海道開発行政推進費,,"254,975",0,"△ 11,371","△ 11,371","243,604"
,,,95,059,2,12,3,09,,電子計算機借料,"95,427",0,"△ 11,371","△ 11,371","84,056"
,,,95,059,2,12,9,06,,諸謝金外6目,"159,548",0,0,0,"159,548"
,,174,,,,,,,北海道治水海岸事業工事諸費,,"10,500,000",0,0,0,"10,500,000"
,,183,,,,,,,北海道道路整備事業工事諸費,,"18,568,000",0,"△ 101,275","△ 101,275","18,466,725"
,,,42,052,1,20,1,02,,職員基本給,"5,936,410",0,"△ 56,352","△ 56,352","5,880,058"
,,,42,052,1,20,1,05,,退職手当,"648,959",0,"△ 44,923","△ 44,923","604,036"
,,,42,052,1,20,9,06,,諸謝金外21目,"11,982,631",0,0,0,"11,982,631"
,,176,,,,,,,北海道港湾空港整備事業工事諸費,,"3,392,000",0,"△ 56,781","△ 56,781","3,335,219"
,,,43,052,1,20,1,02,,職員基本給,"1,030,878",0,"△ 3,251","△ 3,251","1,027,627"
,,,43,052,1,20,1,03,,職員諸手当,"622,731",0,"△ 2,607","△ 2,607","620,124"
,,,43,052,1,20,1,05,,短時間勤務職員給与,"36,365",0,"△ 8,462","△ 8,462","27,903"
,,,43,052,1,20,1,05,,退職手当,"235,701",0,"△ 35,238","△ 35,238","200,463"
,,,43,089,1,20,1,05,,児童手当,"15,580",0,△ 860,△ 860,"14,720"
,,,43,052,1,20,3,09,,電子計算機借料,"62,259",0,"△ 6,334","△ 6,334","55,925"
,,,43,052,1,20,5,16,,国家公務員共済組合負担金,"411,262",0,△ 29,△ 29,"411,233"
,,,43,052,1,20,9,06,,諸謝金外14目,"977,224",0,0,0,"977,224"
,,177,,,,,,,北海道都市環境整備事業工事諸費,,"1,644,000",0,"△ 10,094","△ 10,094","1,633,906"
,,,44,052,1,20,1,02,,職員基本給,"558,165",0,"△ 1,518","△ 1,518","556,647"
,,,44,052,1,20,1,03,,職員諸手当,"284,701",0,"△ 1,040","△ 1,040","283,661"
,,,44,052,1,20,1,05,,休職者給与,"1,991",0,△ 177,△ 177,"1,814"
,,,44,052,1,20,1,05,,短時間勤務職員給与,"20,422",0,"△ 3,120","△ 3,120","17,302"
,,,44,052,1,20,1,05,,退職手当,"31,734",0,"△ 1,107","△ 1,107","30,627"
