所管,組織,,,,,,,,                             項目,,"平成27年度
成立予算額(千円)",補正要求,,,"改平成27年度
予算額(千円)"
,,,95,059,2,81,5,16,,地籍調査費負担金,"10,630,731","2,860,000",0,"2,860,000","13,490,731"
,,,95,016,2,12,9,06,,諸謝金外5目,"973,381",0,0,0,"973,381"
,,130,,,,,,,自動車運送業市場環境整備推進費,,"82,633",0,0,0,"82,633"
,,071,,,,,,,海事産業市場整備等推進費,,"1,670,196",0,△ 162,△ 162,"1,670,034"
,,,95,016,2,72,5,16,,経済協力開発機構分担金,"12,515",0,△ 162,△ 162,"12,353"
,,,95,016,2,12,9,06,,諸謝金外15目,"1,657,681",0,0,0,"1,657,681"
,,072,,,,,,,独立行政法人航海訓練所運営費,,"5,197,241",0,0,0,"5,197,241"
,,073,,,,,,,独立行政法人航海訓練所施設整備費,,"30,857",0,0,0,"30,857"
,,074,,,,,,,独立行政法人海技教育機構運営費,,"2,375,376",0,0,0,"2,375,376"
,,075,,,,,,,独立行政法人海技教育機構施設整備費,,"38,628",0,0,0,"38,628"
,,076,,,,,,,国土形成推進費,,"998,628",0,0,0,"998,628"
,,280,,,,,,,社会資本総合整備事業費,,"1,878,243,000","96,884,000",0,"96,884,000","1,975,127,000"
,,,47,052,1,82,5,00,,社会資本整備総合交付金,"835,631,000",0,0,0,"835,631,000"
,,,47,052,1,82,5,00,,防災・安全社会資本整備交付金,"1,042,612,000","96,884,000",0,"96,884,000","1,139,496,000"
,,282,,,,,,,官民連携基盤整備推進調査費,,"397,000",0,0,0,"397,000"
,,080,,,,,,,地理空間情報整備・活用推進費,,"1,281,215",0,0,0,"1,281,215"
,,081,,,,,,,離島振興費,,"4,309,374","1,500,000",0,"1,500,000","5,809,374"
,,,95,016,2,81,5,16,,離島活性化交付金,"1,150,000","650,000",0,"650,000","1,800,000"
,,,95,199,2,81,5,16,,奄美群島振興交付金,"2,050,000","370,000",0,"370,000","2,420,000"
,,,95,059,1,82,5,00,,小笠原諸島振興開発事業費補助,"909,223","480,000",0,"480,000","1,389,223"
,,,95,016,2,12,9,06,,諸謝金外4目,"200,151",0,0,0,"200,151"
,,083,,,,,,,離島振興事業費,,"63,464,129","2,089,000",0,"2,089,000","65,553,129"
,,,41,051,1,82,5,00,,治山事業費補助,"723,000","65,000",0,"65,000","788,000"
,,,45,086,1,92,5,00,,水道施設整備費補助,"1,391,000","246,000",0,"246,000","1,637,000"
,,,46,052,1,82,5,00,,農業競争力強化基盤整備事業費補助,"3,502,115","160,000",0,"160,000","3,662,115"
,,,46,052,1,82,5,00,,農地等保全事業費補助,"525,000","108,000",0,"108,000","633,000"
,,,46,052,1,82,5,00,,森林環境保全整備事業費補助,"615,000","83,000",0,"83,000","698,000"
,,,46,052,1,82,5,00,,水産基盤整備事業費補助,"12,864,000","314,000",0,"314,000","13,178,000"
,,,47,052,1,82,5,00,,防災・安全社会資本整備交付金,"10,114,000","1,113,000",0,"1,113,000","11,227,000"
,,,41,051,1,20,4,00,,国有林野内治山事業費外12目,"33,730,014",0,0,0,"33,730,014"
,,085,,,,,,,北海道総合開発推進費,,"395,043",0,0,0,"395,043"
,,086,,,,,,,北海道開発事業費,,"469,032,332","81,674,000",0,"81,674,000","550,706,332"
,,,41,051,1,20,4,00,,国有林野内治山事業費,"3,307,839","301,000",0,"301,000","3,608,839"
,,,41,051,1,20,4,00,,河川改修費,"39,536,047","7,096,000",0,"7,096,000","46,632,047"
,,,41,051,1,20,4,00,,河川維持修繕費,"9,261,000","643,000",0,"643,000","9,904,000"
,,,41,051,1,20,4,00,,堰堤維持費,"5,984,274","15,000",0,"15,000","5,999,274"
,,,41,051,1,20,4,00,,総合流域防災対策事業費,"429,400","249,000",0,"249,000","678,400"
,,,41,051,1,20,4,00,,砂防事業費,"3,641,195","100,000",0,"100,000","3,741,195"
,,,42,052,1,20,4,00,,地域連携道路事業費,"87,090,000","1,895,000",0,"1,895,000","88,985,000"
,,,42,052,1,20,4,00,,道路維持管理費,"67,450,000","2,391,000",0,"2,391,000","69,841,000"
,,,43,052,1,20,4,00,,港湾改修費,"13,796,050","515,000",0,"515,000","14,311,050"
,,,46,052,1,20,4,00,,かんがい排水事業費,"18,616,898","8,300,000",0,"8,300,000","26,916,898"
,,,46,052,1,20,4,00,,農用地再編整備事業費,"18,216,056","21,000,000",0,"21,000,000","39,216,056"
,,,46,052,1,20,4,00,,総合農地防災事業費,"4,137,965","4,700,000",0,"4,700,000","8,837,965"
,,,46,052,1,20,4,00,,特定漁港漁場整備費,"14,291,812","2,130,000",0,"2,130,000","16,421,812"
,,,41,051,1,82,5,00,,治山事業費補助,"2,770,000","221,000",0,"221,000","2,991,000"
,,,45,086,1,92,5,00,,水道施設整備費補助,"2,581,000","456,000",0,"456,000","3,037,000"
,,,46,052,1,82,5,00,,農業競争力強化基盤整備事業費補助,"12,629,679","24,700,000",0,"24,700,000","37,329,679"
,,,46,052,1,82,5,00,,森林環境保全整備事業費補助,"6,328,000","742,000",0,"742,000","7,070,000"
,,,46,052,1,82,5,00,,水産基盤整備事業費補助,"9,503,000","2,816,000",0,"2,816,000","12,319,000"
,,,45,086,1,82,5,00,,循環型社会形成推進交付金,"1,442,000","1,700,000",0,"1,700,000","3,142,000"
,,,47,052,1,82,5,00,,防災・安全社会資本整備交付金,"37,905,000","1,704,000",0,"1,704,000","39,609,000"
,,,41,051,1,20,4,00,,海岸保全施設整備事業費外46目,"110,115,117",0,0,0,"110,115,117"
,,089,,,,,,,北海道特定特別総合開発事業推進費,,"4,443,000",0,0,0,"4,443,000"
,,091,,,,,,,技術研究開発推進費,,"1,492,696",0,0,0,"1,492,696"
,,092,,,,,,,国立研究開発法人土木研究所運営費,,"8,499,996",0,0,0,"8,499,996"
,,093,,,,,,,国立研究開発法人土木研究所施設整備費,,"430,655",0,0,0,"430,655"
,,094,,,,,,,国立研究開発法人建築研究所運営費,,"1,734,360",0,0,0,"1,734,360"
,,095,,,,,,,国立研究開発法人建築研究所施設整備費,,"81,230",0,0,0,"81,230"
,,096,,,,,,,独立行政法人鉄道建設・運輸施設整備支援機構運営費,,"281,515",0,0,0,"281,515"
,,097,,,,,,,独立行政法人交通安全環境研究所運営費,,"724,772",0,0,0,"724,772"
,,098,,,,,,,独立行政法人交通安全環境研究所施設整備費,,"44,000",0,0,0,"44,000"
,,099,,,,,,,国立研究開発法人海上技術安全研究所運営費,,"2,728,660",0,0,0,"2,728,660"
,,100,,,,,,,国立研究開発法人海上技術安全研究所施設整備費,,"125,773",0,0,0,"125,773"
,,101,,,,,,,国立研究開発法人港湾空港技術研究所運営費,,"1,226,486",0,0,0,"1,226,486"
,,103,,,,,,,国立研究開発法人電子航法研究所運営費,,"1,467,288",0,0,0,"1,467,288"
,,104,,,,,,,国立研究開発法人電子航法研究所施設整備費,,"61,481",0,0,0,"61,481"
,,105,,,,,,,情報化推進費,,"3,126,059",0,"△ 3,656","△ 3,656","3,122,403"
,,,95,016,2,12,3,09,,電子計算機借料,"331,521",0,"△ 3,656","△ 3,656","327,865"
,,,95,016,2,12,9,06,,諸謝金外4目,"2,794,538",0,0,0,"2,794,538"
,,106,,,,,,,国際協力費,,"1,198,586","100,000",0,"100,000","1,298,586"
,,,95,016,2,12,3,09,,庁費,"190,432","100,000",0,"100,000","290,432"
,,,95,016,2,12,9,06,,諸謝金外8目,"1,008,154",0,0,0,"1,008,154"
,,107,,,,,,,官庁施設保全等推進費,,"128,111",0,0,0,"128,111"
,,108,,,,,,,官庁営繕費,,"17,726,374","385,412",0,"385,412","18,111,786"
,,,95,016,1,20,2,08,,施設施工旅費,"70,199","1,957",0,"1,957","72,156"
,,,95,016,1,20,3,09,,施設施工庁費,"1,182,598","37,333",0,"37,333","1,219,931"
,,,95,016,1,20,4,15,,施設整備費,"12,413,935","346,122",0,"346,122","12,760,057"
,,,95,016,1,20,4,15,,不動産購入費,"4,059,642",0,0,0,"4,059,642"
,,362,,,,,,,附帯工事費,,"20,278,000",0,0,0,"20,278,000"
,,348,,,,,,,受託工事費,,"57,527,205",0,0,0,"57,527,205"
,,363,,,,,,,電気事業者等工事費負担金還付金,,"190,000",0,0,0,"190,000"
,,273,,,,,,,治水海岸事業調査諸費,,"149,939",0,0,0,"149,939"
,,272,,,,,,,水資源開発事業調査諸費,,"1,419",0,0,0,"1,419"
,,364,,,,,,,道路整備事業調査諸費,,"64,559",0,0,0,"64,559"
,,365,,,,,,,港湾事業調査諸費,,"94,910",0,0,0,"94,910"
,,275,,,,,,,都市開発事業調査諸費,,"26,101",0,0,0,"26,101"
,,366,,,,,,,都市水環境整備事業調査諸費,,"6,658",0,0,0,"6,658"
,,276,,,,,,,住宅建設事業調査諸費,,"105,439",0,0,0,"105,439"
,,277,,,,,,,国営公園等事業調査諸費,,"33,344",0,0,0,"33,344"
,,278,,,,,,,下水道事業調査諸費,,"97,444",0,0,0,"97,444"
,,279,,,,,,,北海道農業生産基盤保全管理・整備事業調査諸費,,"16,114",0,0,0,"16,114"
,,109,,,,,,,河川等災害復旧事業費,,"39,470,710","78,302,342",0,"78,302,342","117,773,052"
,,,49,053,1,20,4,00,,河川等災害復旧費,"9,518,302","6,524,546",0,"6,524,546","16,042,848"
,,,49,053,1,20,4,00,,道路災害復旧費,"1,036,987",0,0,0,"1,036,987"
,,,49,053,1,20,4,00,,港湾災害復旧費,"496,421","787,796",0,"787,796","1,284,217"
,,,49,053,1,82,5,00,,都市災害復旧事業費補助,"150,000","1,071,000",0,"1,071,000","1,221,000"
,,,49,053,1,82,5,00,,河川等災害復旧事業費補助,"27,535,000","68,429,000",0,"68,429,000","95,964,000"
,,,49,053,1,82,5,00,,港湾施設災害復旧事業費補助,"734,000","1,490,000",0,"1,490,000","2,224,000"
,,285,,,,,,,住宅施設災害復旧事業費,,"100,000",0,0,0,"100,000"
,,110,,,,,,,河川等災害関連事業費,,"13,587,806","6,919,000",0,"6,919,000","20,506,806"
,,,49,053,1,82,5,00,,河川等災害関連事業費補助,"1,043,000","1,215,000",0,"1,215,000","2,258,000"
,,,49,053,1,82,5,00,,河川等災害復旧助成事業費補助,"5,161,000","5,500,000",0,"5,500,000","10,661,000"
,,,49,053,1,82,5,00,,災害関連緊急砂防等事業費補助,"2,757,000","68,000",0,"68,000","2,825,000"
,,,49,053,1,82,5,00,,港湾施設災害関連事業費補助,"11,000","136,000",0,"136,000","147,000"
,,,49,053,1,20,4,00,,河川等大規模災害関連事業費外2目,"4,615,806",0,0,0,"4,615,806"
,,112,,,,,,,自動車重量税業務取扱費自動車安全特別会計へ繰入,,"314,117",0,"△ 6,368","△ 6,368","307,749"
,,,95,016,2,40,6,22,,自動車重量税業務取扱費財源自動車安全特別会計へ繰入,"314,117",0,"△ 6,368","△ 6,368","307,749"
,,113,,,,,,,北海道農業生産基盤保全管理・整備事業費食料安定供給特別会計へ繰入,,"4,381,307",0,0,0,"4,381,307"
,,115,,,,,,,離島農業生産基盤保全管理・整備事業費食料安定供給特別会計へ繰入,,"488,000",0,"△ 2,449","△ 2,449","485,551"
,,,46,052,1,30,6,00,,食料安定供給特別会計へ繰入,"488,000",0,"△ 2,449","△ 2,449","485,551"
,国土技術政策総合研究所,,,,,,,,,,"5,067,535",0,"△ 58,868","△ 58,868","5,008,667"
,,131,,,,,,,国土技術政策総合研究所共通費,,"3,074,036",0,△ 113,△ 113,"3,073,923"
,,,13,054,2,12,3,09,,電子計算機借料,"31,727",0,△ 113,△ 113,"31,614"
,,,13,054,2,12,9,06,,諸謝金外16目,"3,042,309",0,0,0,"3,042,309"
,,132,,,,,,,国土技術政策総合研究所施設費,,"67,472",0,0,0,"67,472"
,,133,,,,,,,技術研究開発推進費,,"520,677",0,0,0,"520,677"
,,136,,,,,,,治水海岸事業工事諸費,,"641,414",0,"△ 34,765","△ 34,765","606,649"
,,,41,051,1,20,1,02,,職員基本給,"189,313",0,"△ 12,795","△ 12,795","176,518"
,,,41,051,1,20,1,03,,職員諸手当,"76,393",0,"△ 6,344","△ 6,344","70,049"
,,,41,051,1,20,1,05,,休職者給与,"4,704",0,"△ 3,440","△ 3,440","1,264"
,,,41,051,1,20,1,05,,短時間勤務職員給与,"14,850",0,"△ 9,451","△ 9,451","5,399"
,,,41,089,1,11,1,05,,児童手当,"5,355",0,"△ 2,735","△ 2,735","2,620"
,,,41,051,1,20,9,06,,諸謝金外14目,"350,799",0,0,0,"350,799"
,,137,,,,,,,道路整備事業工事諸費,,"529,383",0,"△ 10,194","△ 10,194","519,189"
,,,42,052,1,20,1,02,,職員基本給,"123,291",0,"△ 6,789","△ 6,789","116,502"
,,,42,052,1,20,1,03,,職員諸手当,"51,988",0,"△ 3,405","△ 3,405","48,583"
,,,42,052,1,20,9,06,,諸謝金外14目,"354,104",0,0,0,"354,104"
,,138,,,,,,,港湾空港整備事業工事諸費,,"234,553",0,"△ 13,796","△ 13,796","220,757"
,,,43,052,1,20,1,02,,職員基本給,"53,165",0,"△ 5,486","△ 5,486","47,679"
,,,43,052,1,20,1,03,,職員諸手当,"25,646",0,"△ 3,334","△ 3,334","22,312"
,,,43,052,1,20,1,05,,休職者給与,"1,561",0,△ 769,△ 769,792
,,,43,089,1,11,1,05,,児童手当,"5,375",0,"△ 3,705","△ 3,705","1,670"
,,,43,052,1,20,5,16,,国家公務員共済組合負担金,"18,142",0,△ 502,△ 502,"17,640"
,,,43,052,1,20,2,08,,職員旅費外6目,"130,664",0,0,0,"130,664"
,国土地理院,,,,,,,,,,"8,752,447","79,337","△ 116,235","△ 36,898","8,715,549"
,,141,,,,,,,国土地理院共通費,,"5,465,047",0,"△ 116,092","△ 116,092","5,348,955"
,,,95,016,2,11,1,02,,職員基本給,"3,163,542",0,"△ 57,738","△ 57,738","3,105,804"
,,,95,016,2,11,1,05,,短時間勤務職員給与,"184,143",0,"△ 55,574","△ 55,574","128,569"
,,,95,089,2,11,1,05,,児童手当,"37,585",0,"△ 2,780","△ 2,780","34,805"
,,,95,016,2,12,9,06,,諸謝金外11目,"2,079,777",0,0,0,"2,079,777"
,,142,,,,,,,国土地理院施設費,,"186,680",0,0,0,"186,680"
,,143,,,,,,,災害情報整備推進費,,"518,639","9,212",0,"9,212","527,851"
,,,95,016,2,12,3,09,,測量庁費,"480,382","9,212",0,"9,212","489,594"
,,,95,016,2,12,9,06,,諸謝金外5目,"38,257",0,0,0,"38,257"
,,144,,,,,,,地理空間情報整備・活用等推進費,,"2,485,307","70,125",△ 143,"69,982","2,555,289"
,,,95,016,2,12,3,09,,測量庁費,"2,185,824","70,125",0,"70,125","2,255,949"
,,,95,016,2,12,3,09,,電子計算機借料,"86,940",0,△ 143,△ 143,"86,797"
,,,95,016,2,12,9,06,,諸謝金外9目,"212,543",0,0,0,"212,543"
,,145,,,,,,,技術研究開発推進費,,"96,774",0,0,0,"96,774"
,海難審判所,,,,,,,,,,"892,591",0,"△ 49,992","△ 49,992","842,599"
,,151,,,,,,,海難審判所共通費,,"860,262",0,"△ 49,992","△ 49,992","810,270"
,,,95,014,2,11,1,02,,職員基本給,"475,430",0,"△ 26,777","△ 26,777","448,653"
,,,95,014,2,11,1,03,,職員諸手当,"295,731",0,"△ 15,177","△ 15,177","280,554"
,,,95,014,2,11,1,05,,短時間勤務職員給与,"19,604",0,"△ 7,073","△ 7,073","12,531"
,,,95,089,2,11,1,05,,児童手当,"4,380",0,△ 965,△ 965,"3,415"
,,,95,014,2,12,9,06,,諸謝金外7目,"65,117",0,0,0,"65,117"
,,152,,,,,,,海難審判費,,"32,329",0,0,0,"32,329"
,地方整備局,,,,,,,,,,"250,159,239","125,454","△ 4,314,121","△ 4,188,667","245,970,572"
,,161,,,,,,,地方整備局共通費,,"32,794,207",0,"△ 57,655","△ 57,655","32,736,552"
,,,95,059,2,11,1,05,,短時間勤務職員給与,"224,277",0,"△ 43,231","△ 43,231","181,046"
,,,95,059,2,95,9,19,,予納金,"14,424",0,"△ 14,424","△ 14,424",0
,,,95,059,2,12,9,06,,諸謝金外18目,"32,555,506",0,0,0,"32,555,506"
,,163,,,,,,,地方整備推進費,,"933,268",0,"△ 3,539","△ 3,539","929,729"
,,,95,059,2,12,3,09,,電子計算機借料,"173,761",0,"△ 3,539","△ 3,539","170,222"
,,,95,059,2,12,9,06,,諸謝金外9目,"759,507",0,0,0,"759,507"
,,167,,,,,,,治水海岸事業工事諸費,,"97,634,497",0,"△ 1,846,561","△ 1,846,561","95,787,936"
,,,41,051,1,20,1,02,,職員基本給,"30,159,061",0,"△ 317,197","△ 317,197","29,841,864"
,,,41,051,1,20,1,03,,職員諸手当,"14,417,089",0,"△ 23,242","△ 23,242","14,393,847"
,,,41,051,1,20,1,05,,休職者給与,"216,775",0,"△ 62,700","△ 62,700","154,075"
,,,41,051,1,20,1,05,,短時間勤務職員給与,"919,539",0,"△ 278,491","△ 278,491","641,048"
,,,41,051,1,15,1,05,,公務災害補償費,"139,404",0,"△ 58,367","△ 58,367","81,037"
,,,41,051,1,20,1,05,,退職手当,"4,870,771",0,"△ 783,228","△ 783,228","4,087,543"
,,,41,089,1,11,1,05,,児童手当,"613,710",0,"△ 64,620","△ 64,620","549,090"
,,,41,051,1,20,3,09,,電子計算機借料,"1,073,542",0,"△ 89,829","△ 89,829","983,713"
,,,41,051,1,20,5,16,,国家公務員共済組合負担金,"11,209,573",0,"△ 168,887","△ 168,887","11,040,686"
,,,41,051,1,20,9,06,,諸謝金外18目,"34,015,033",0,0,0,"34,015,033"
,,168,,,,,,,道路整備事業工事諸費,,"85,219,058",0,"△ 1,323,129","△ 1,323,129","83,895,929"
,,,42,052,1,20,1,02,,職員基本給,"28,534,609",0,"△ 345,964","△ 345,964","28,188,645"
,,,42,052,1,20,1,05,,休職者給与,"202,301",0,"△ 31,411","△ 31,411","170,890"
,,,42,052,1,20,1,05,,短時間勤務職員給与,"872,359",0,"△ 282,696","△ 282,696","589,663"
,,,42,052,1,20,1,05,,退職手当,"4,073,440",0,"△ 422,740","△ 422,740","3,650,700"
,,,42,089,1,11,1,05,,児童手当,"593,510",0,"△ 50,970","△ 50,970","542,540"
,,,42,052,1,20,5,16,,国家公務員共済組合負担金,"10,673,394",0,"△ 189,348","△ 189,348","10,484,046"
,,,42,052,1,20,9,06,,諸謝金外21目,"40,269,445",0,0,0,"40,269,445"
,,169,,,,,,,港湾空港整備事業工事諸費,,"19,531,672",0,"△ 355,124","△ 355,124","19,176,548"
,,,43,052,1,20,1,02,,職員基本給,"6,790,410",0,"△ 92,366","△ 92,366","6,698,044"
,,,43,052,1,20,1,03,,職員諸手当,"3,297,314",0,"△ 62,085","△ 62,085","3,235,229"
,,,43,052,1,20,1,05,,非常勤職員手当,"11,384",0,"△ 3,963","△ 3,963","7,421"
,,,43,052,1,20,1,05,,休職者給与,"65,460",0,"△ 28,056","△ 28,056","37,404"
,,,43,052,1,20,1,05,,短時間勤務職員給与,"136,971",0,"△ 60,952","△ 60,952","76,019"
,,,43,052,1,15,1,05,,公務災害補償費,"75,829",0,"△ 17,770","△ 17,770","58,059"
,,,43,089,1,11,1,05,,児童手当,"127,970",0,"△ 19,805","△ 19,805","108,165"
,,,43,052,1,20,5,16,,国家公務員共済組合負担金,"2,574,213",0,"△ 70,127","△ 70,127","2,504,086"
,,,43,052,1,20,9,06,,諸謝金外18目,"6,452,121",0,0,0,"6,452,121"
,,170,,,,,,,都市環境整備事業工事諸費,,"11,991,910",0,"△ 670,312","△ 670,312","11,321,598"
,,,44,052,1,20,1,02,,職員基本給,"2,894,396",0,"△ 290,641","△ 290,641","2,603,755"
,,,44,052,1,20,1,03,,職員諸手当,"1,265,779",0,"△ 103,447","△ 103,447","1,162,332"
,,,44,052,1,20,1,05,,休職者給与,"50,362",0,"△ 25,032","△ 25,032","25,330"
,,,44,052,1,20,1,05,,短時間勤務職員給与,"114,287",0,"△ 62,239","△ 62,239","52,048"
,,,44,052,1,20,1,05,,退職手当,"348,888",0,"△ 80,309","△ 80,309","268,579"
,,,44,089,1,11,1,05,,児童手当,"78,260",0,"△ 18,040","△ 18,040","60,220"
,,,44,052,1,20,3,09,,電子計算機借料,"406,944",0,"△ 3,831","△ 3,831","403,113"
,,,44,052,1,20,5,16,,国家公務員共済組合負担金,"1,115,244",0,"△ 86,773","△ 86,773","1,028,471"
,,,44,052,1,20,9,06,,諸謝金外16目,"5,717,750",0,0,0,"5,717,750"
,,164,,,,,,,国営公園事業工事諸費,,"1,778,713",0,"△ 57,801","△ 57,801","1,720,912"
,,,45,052,1,20,1,02,,職員基本給,"623,367",0,"△ 20,628","△ 20,628","602,739"
,,,45,052,1,20,1,03,,職員諸手当,"312,046",0,"△ 10,098","△ 10,098","301,948"
,,,45,052,1,20,1,05,,休職者給与,"17,040",0,"△ 8,755","△ 8,755","8,285"
,,,45,052,1,20,1,05,,短時間勤務職員給与,"19,218",0,"△ 13,834","△ 13,834","5,384"
,,,45,052,1,20,1,05,,退職手当,"98,085",0,"△ 2,181","△ 2,181","95,904"
,,,45,089,1,11,1,05,,児童手当,"10,695",0,△ 105,△ 105,"10,590"
,,,45,052,1,20,5,16,,国家公務員共済組合負担金,"216,386",0,"△ 2,200","△ 2,200","214,186"
,,,45,052,1,20,9,06,,諸謝金外15目,"481,876",0,0,0,"481,876"
,,165,,,,,,,河川等災害復旧事業等工事諸費,,"275,914","125,454",0,"125,454","401,368"
,,,49,053,1,20,1,04,,超過勤務手当,"97,518","44,339",0,"44,339","141,857"
,,,49,053,1,20,2,08,,日額旅費,"16,577","7,538",0,"7,538","24,115"
,,,49,053,1,20,3,09,,工事雑費,"161,819","73,577",0,"73,577","235,396"
,北海道開発局,,,,,,,,,,"54,964,536","19,534","△ 522,298","△ 502,764","54,461,772"
,,171,,,,,,,北海道開発局共通費,,"8,991,161",0,"△ 168,159","△ 168,159","8,823,002"
,,,95,059,2,11,1,02,,職員基本給,"5,292,599",0,"△ 159,354","△ 159,354","5,133,245"
,,,95,059,2,11,1,05,,短時間勤務職員給与,"32,773",0,"△ 8,805","△ 8,805","23,968"
,,,95,059,2,12,9,06,,諸謝金外12目,"3,665,789",0,0,0,"3,665,789"
,,172,,,,,,,北海道開発局施設費,,"209,799",0,0,0,"209,799"
,,173,,,,,,,北海道開発行政推進費,,"239,759",0,"△ 11,112","△ 11,112","228,647"
,,,95,059,2,12,3,09,,電子計算機借料,"94,051",0,"△ 11,112","△ 11,112","82,939"
,,,95,059,2,12,9,06,,諸謝金外6目,"145,708",0,0,0,"145,708"
,,174,,,,,,,北海道治水海岸事業工事諸費,,"10,579,000",0,"△ 33,832","△ 33,832","10,545,168"
,,,41,051,1,20,1,02,,職員基本給,"3,316,681",0,"△ 24,181","△ 24,181","3,292,500"
,,,41,051,1,20,1,05,,短時間勤務職員給与,"63,077",0,△ 265,△ 265,"62,812"
,,,41,051,1,20,3,09,,電子計算機借料,"199,720",0,"△ 9,386","△ 9,386","190,334"
,,,41,051,1,20,9,06,,諸謝金外21目,"6,999,522",0,0,0,"6,999,522"
,,183,,,,,,,北海道道路整備事業工事諸費,,"19,350,000",0,"△ 142,907","△ 142,907","19,207,093"
,,,42,052,1,20,1,02,,職員基本給,"6,233,420",0,"△ 92,694","△ 92,694","6,140,726"
,,,42,052,1,20,3,09,,電子計算機借料,"261,889",0,"△ 19,952","△ 19,952","241,937"
,,,42,052,1,20,5,16,,国家公務員共済組合負担金,"2,508,067",0,"△ 30,261","△ 30,261","2,477,806"
,,,42,052,1,20,9,06,,諸謝金外20目,"10,346,624",0,0,0,"10,346,624"
,,176,,,,,,,北海道港湾空港整備事業工事諸費,,"3,600,000",0,"△ 50,138","△ 50,138","3,549,862"
,,,43,052,1,20,1,02,,職員基本給,"1,171,075",0,"△ 24,329","△ 24,329","1,146,746"
,,,43,052,1,20,1,05,,短時間勤務職員給与,"39,023",0,"△ 9,782","△ 9,782","29,241"
,,,43,052,1,20,1,05,,退職手当,"203,774",0,"△ 1,395","△ 1,395","202,379"
,,,43,052,1,20,3,09,,電子計算機借料,"51,757",0,"△ 6,106","△ 6,106","45,651"
,,,43,052,1,20,5,16,,国家公務員共済組合負担金,"483,049",0,"△ 8,526","△ 8,526","474,523"
,,,43,052,1,20,9,06,,諸謝金外17目,"1,651,322",0,0,0,"1,651,322"
,,177,,,,,,,北海道都市環境整備事業工事諸費,,"1,640,000",0,"△ 12,842","△ 12,842","1,627,158"
,,,44,052,1,20,1,02,,職員基本給,"572,651",0,"△ 7,468","△ 7,468","565,183"
,,,44,052,1,20,1,05,,短時間勤務職員給与,"13,708",0,"△ 3,435","△ 3,435","10,273"
,,,44,052,1,20,3,09,,電子計算機借料,"17,340",0,"△ 1,939","△ 1,939","15,401"
,,,44,052,1,20,9,06,,諸謝金外19目,"1,036,301",0,0,0,"1,036,301"
,,179,,,,,,,北海道国営公園事業工事諸費,,"82,036",0,"△ 3,012","△ 3,012","79,024"
,,,45,052,1,20,1,02,,職員基本給,"28,673",0,△ 998,△ 998,"27,675"
,,,45,052,1,20,1,03,,職員諸手当,"16,522",0,"△ 1,569","△ 1,569","14,953"
,,,45,089,1,11,1,05,,児童手当,600,0,△ 70,△ 70,530
,,,45,052,1,20,3,09,,電子計算機借料,"1,608",0,△ 55,△ 55,"1,553"
,,,45,052,1,20,5,16,,国家公務員共済組合負担金,"10,680",0,△ 320,△ 320,"10,360"
,,,45,052,1,20,2,08,,職員旅費外9目,"23,953",0,0,0,"23,953"
,,180,,,,,,,北海道農業生産基盤保全管理・整備事業等工事諸費,,"10,255,211",0,"△ 100,296","△ 100,296","10,154,915"
,,,46,052,1,20,1,02,,職員基本給,"3,562,234",0,"△ 64,191","△ 64,191","3,498,043"
,,,46,052,1,20,1,05,,短時間勤務職員給与,"80,538",0,"△ 21,724","△ 21,724","58,814"
,,,46,052,1,20,3,09,,電子計算機借料,"123,036",0,"△ 8,301","△ 8,301","114,735"
,,,46,052,1,20,5,16,,国家公務員共済組合負担金,"1,389,447",0,"△ 6,080","△ 6,080","1,383,367"
,,,46,052,1,20,9,06,,諸謝金外19目,"5,099,956",0,0,0,"5,099,956"
,,182,,,,,,,北海道災害復旧事業等工事諸費,,"17,570","19,534",0,"19,534","37,104"
,,,49,053,1,20,1,04,,超過勤務手当,"5,929","6,591",0,"6,591","12,520"
,,,49,053,1,20,2,08,,日額旅費,"2,344","2,606",0,"2,606","4,950"
,,,49,053,1,20,3,09,,工事雑費,"9,297","10,337",0,"10,337","19,634"
,地方運輸局,,,,,,,,,,"21,412,019",0,"△ 316,416","△ 316,416","21,095,603"
,,191,,,,,,,地方運輸局共通費,,"20,365,327",0,"△ 316,416","△ 316,416","20,048,911"
,,,95,063,2,11,1,02,,職員基本給,"11,883,780",0,"△ 205,272","△ 205,272","11,678,508"
,,,95,063,2,11,1,05,,短時間勤務職員給与,"363,239",0,"△ 98,810","△ 98,810","264,429"
,,,95,063,2,12,3,09,,電子計算機借料,"23,754",0,"△ 12,334","△ 12,334","11,420"
,,,95,063,2,12,9,06,,諸謝金外18目,"8,094,554",0,0,0,"8,094,554"
,,192,,,,,,,地方運輸行政推進費,,"1,046,692",0,0,0,"1,046,692"
,地方航空局,,,,,,,,,,"2,063,523",0,"△ 33,488","△ 33,488","2,030,035"
,,201,,,,,,,地方航空局共通費,,"2,022,100",0,"△ 33,488","△ 33,488","1,988,612"
,,,95,063,2,11,1,02,,職員基本給,"1,229,985",0,"△ 22,254","△ 22,254","1,207,731"
,,,95,063,2,11,1,03,,職員諸手当,"628,426",0,"△ 5,878","△ 5,878","622,548"
,,,95,063,2,11,1,05,,短時間勤務職員給与,"1,841",0,"△ 1,466","△ 1,466",375
,,,95,089,2,11,1,05,,児童手当,"21,720",0,"△ 3,890","△ 3,890","17,830"
,,,95,063,2,12,9,06,,諸謝金外7目,"140,128",0,0,0,"140,128"
