所管,組織,,,,,,,,,                        項目,平成30年度要求額(千円),前年度予算額(千円),比較増△減額(千円)
,,,95,062,2,12,3,09,,産業公害防止対策調査費,"15,542","15,542",0
,資源エネルギー庁,,,,,,,,,,"599,661,566","645,586,513","△ 45,924,947"
,,081,,,,,,,資源エネルギー庁共通費,,"4,143,581","4,085,753","57,828"
,,,95,062,2,11,1,02,,職員基本給,"1,966,039","1,989,174","△ 23,135"
,,,95,062,2,11,1,03,,職員諸手当,"1,076,932","1,071,045","5,887"
,,,95,062,2,11,1,04,,超過勤務手当,"473,610","469,018","4,592"
,,,95,062,2,11,1,05,,委員手当,"28,614","28,667",△ 53
,,,95,062,2,11,1,05,,非常勤職員手当,"2,440","2,440",0
,,,95,062,2,11,1,05,,短時間勤務職員給与,"52,795","36,413","16,382"
,,,95,089,2,11,1,05,,児童手当,"23,270","21,465","1,805"
,,,95,062,2,12,9,06,,諸謝金,"6,924","6,924",0
,,,95,062,2,95,9,07,,報償費,"8,500","9,000",△ 500
,,,95,062,2,12,2,08,,職員旅費,"44,817","46,074","△ 1,257"
,,,95,062,2,12,2,08,,金融・世界経済首脳会合開催職員旅費,"1,947",0,"1,947"
,,,95,062,2,12,2,08,,委員等旅費,"19,486","20,109",△ 623
,,,95,062,2,12,2,08,,参考人旅費,10,10,0
,,,95,062,2,12,3,09,,庁費,"359,721","362,909","△ 3,188"
,,,95,062,2,12,3,09,,金融・世界経済首脳会合開催庁費,"67,200",0,"67,200"
,,,95,062,2,12,3,09,,情報処理業務庁費,"6,865","15,005","△ 8,140"
,,,95,062,2,12,3,09,,土地建物借料,"3,888","3,888",0
,,,95,199,2,13,3,09,,自動車重量税,73,33,40
,,,95,062,2,12,3,09,,電子計算機等借料,0,"3,129","△ 3,129"
,,,95,062,2,12,9,17,,交際費,450,450,0
,,082,,,,,,,鉱物資源安定供給確保費,,"772,383","835,833","△ 63,450"
,,,95,062,2,12,5,14,,希少金属資源開発推進基盤整備委託費,"379,957","399,834","△ 19,877"
,,,95,062,2,40,5,16,,希少金属備蓄対策費補助金,"382,069","425,611","△ 43,542"
,,,95,062,2,72,5,16,,国際度量衡中央事務局等分担金,"10,357","10,388",△ 31
,,083,,,,,,,独立行政法人石油天然ガス・金属鉱物資源機構運営費,,"3,685,482","3,675,255","10,227"
,,,95,062,2,40,5,16,,独立行政法人石油天然ガス・金属鉱物資源機構投融資等・金属鉱産物備蓄勘定運営費交付金,"80,392","81,507","△ 1,115"
,,,95,062,2,40,5,16,,独立行政法人石油天然ガス・金属鉱物資源機構金属鉱業一般勘定運営費交付金,"3,605,090","3,593,748","11,342"
,,084,,,,,,,石油石炭税財源燃料安定供給対策及エネルギー需給構造高度化対策費エネルギー対策特別会計へ繰入,,"433,000,000","437,200,000","△ 4,200,000"
,,,63,062,2,30,6,22,,石油石炭税財源のエネルギー対策特別会計へ繰入,"433,000,000","437,200,000","△ 4,200,000"
,,089,,,,,,,電力等安定供給確保費,,"60,120","89,672","△ 29,552"
,,,95,062,2,12,5,14,,電力市場環境調査委託費,"60,120","69,260","△ 9,140"
,,,95,062,2,12,5,14,,廃炉等積立金制度導入調査委託費,0,"20,412","△ 20,412"
,,085,,,,,,,電源開発促進税財源電源立地対策及電源利用対策費エネルギー対策特別会計へ繰入,,"137,637,369","133,826,479","3,810,890"
,,,63,062,2,30,6,22,,電源開発促進税財源のエネルギー対策特別会計へ繰入,"137,637,369","133,826,479","3,810,890"
,,086,,,,,,,電源立地対策費エネルギー対策特別会計へ繰入,,"20,362,631","25,873,521","△ 5,510,890"
,,,63,062,2,30,6,22,,エネルギー対策特別会計へ繰入,"20,362,631","25,873,521","△ 5,510,890"
,,087,,,,,,,原子力損害賠償支援対策費エネルギー対策特別会計へ繰入,,0,"40,000,000","△ 40,000,000"
,,,63,062,2,30,6,22,,エネルギー対策特別会計へ繰入,0,"40,000,000","△ 40,000,000"
,中小企業庁,,,,,,,,,,"92,055,915","94,212,606","△ 2,156,691"
,,101,,,,,,,中小企業庁共通費,,"2,374,324","2,316,905","57,419"
,,,60,062,2,11,1,02,,職員基本給,"1,001,038","969,267","31,771"
,,,60,062,2,11,1,03,,職員諸手当,"543,380","519,584","23,796"
,,,60,062,2,11,1,04,,超過勤務手当,"195,150","188,170","6,980"
,,,60,062,2,11,1,05,,委員手当,"6,806","7,101",△ 295
,,,60,062,2,11,1,05,,非常勤職員手当,"31,720","31,720",0
,,,60,062,2,11,1,05,,短時間勤務職員給与,"29,912","30,374",△ 462
,,,60,089,2,11,1,05,,児童手当,"9,630","10,380",△ 750
,,,60,062,2,12,9,06,,諸謝金,"29,251","29,256",△ 5
,,,60,062,2,12,2,08,,職員旅費,"98,856","98,819",37
,,,60,062,2,12,2,08,,委員等旅費,"14,111","14,117",△ 6
,,,60,062,2,12,2,08,,参考人旅費,305,316,△ 11
,,,60,062,2,12,3,09,,庁費,"408,687","408,835",△ 148
,,,60,062,2,12,3,09,,研究開発設備撤去費,"5,085","8,524","△ 3,439"
,,,60,199,2,13,3,09,,自動車重量税,33,82,△ 49
,,,60,062,2,12,9,17,,交際費,360,360,0
,,102,,,,,,,経営革新・創業促進費,,"41,255,216","42,115,975","△ 860,759"
,,,60,062,2,12,9,06,,諸謝金,"15,060","15,060",0
,,,60,062,2,12,2,08,,職員旅費,"23,526","24,128",△ 602
,,,60,062,2,12,2,08,,委員等旅費,"2,670","2,679",△ 9
,,,60,062,2,12,3,09,,中小企業経営支援等対策業務庁費,"52,391","52,073",318
,,,60,062,2,12,5,14,,中小企業経営支援等対策委託費,"14,419,409","14,859,374","△ 439,965"
,,,60,062,2,40,5,16,,中小企業経営支援等対策費補助金,"20,892,160","21,412,661","△ 520,501"
,,,60,062,2,40,5,16,,株式会社日本政策金融公庫補給金,"5,850,000","5,750,000","100,000"
,,103,,,,,,,独立行政法人中小企業基盤整備機構運営費,,"18,003,589","17,925,318","78,271"
,,,60,062,2,30,5,16,,独立行政法人中小企業基盤整備機構一般勘定運営費交付金,"13,007,985","12,893,647","114,338"
,,,60,062,2,40,5,16,,独立行政法人中小企業基盤整備機構小規模企業共済勘定運営費交付金,"3,662,856","3,693,988","△ 31,132"
,,,60,062,2,40,5,16,,独立行政法人中小企業基盤整備機構中小企業倒産防止共済勘定運営費交付金,"1,332,748","1,337,683","△ 4,935"
,,104,,,,,,,中小企業事業環境整備費,,"24,168,765","25,453,377","△ 1,284,612"
,,,60,062,2,12,3,09,,情報処理業務庁費,"10,931","10,889",42
,,,60,062,2,12,5,14,,事業環境向上等委託費,"740,000","1,547,505","△ 807,505"
,,,60,062,2,40,5,16,,中小企業海外展開等支援事業費補助金,"2,322,665","2,815,000","△ 492,335"
,,,60,062,2,92,5,16,,経営安定関連保証等基金補助金,"4,600,000","4,000,000","600,000"
,,,60,062,2,40,5,16,,事業環境整備対策費補助金,"1,300,000","1,300,000",0
,,,60,062,2,40,5,16,,株式会社日本政策金融公庫補助金,"80,856","80,088",768
,,,60,062,2,40,5,16,,株式会社日本政策金融公庫補給金,"14,914,313","15,499,895","△ 585,582"
,,,60,062,1,95,9,24,,株式会社日本政策金融公庫出資金,"200,000","200,000",0
,,105,,,,,,,経営安定・取引適正化費,,"6,254,021","6,401,031","△ 147,010"
,,,60,062,2,11,1,05,,消費税転嫁等対策非常勤職員手当,"1,595,865","1,584,597","11,268"
,,,60,062,2,12,2,08,,消費税転嫁等対策職員旅費,"6,402","8,030","△ 1,628"
,,,60,062,2,12,2,08,,下請事業取引検査旅費,"29,670","29,162",508
,,,60,062,2,12,2,08,,消費税転嫁等対策委員等旅費,"82,530","82,864",△ 334
,,,60,062,2,12,3,09,,消費税転嫁等対策庁費,"159,932","260,798","△ 100,866"
,,,60,062,2,12,5,14,,経営安定等対策委託費,"1,047,198","1,047,198",0
,,,60,062,2,12,5,14,,事業環境向上支援委託費,"93,961","93,961",0
,,,60,062,2,12,5,14,,消費税転嫁等対策委託費,"859,126","915,084","△ 55,958"
,,,60,062,2,12,5,14,,消費税軽減税率対策委託費,"80,000","80,000",0
,,,60,062,2,40,5,16,,消費税軽減税率対策費補助金,"1,860,000","1,860,000",0
,,,60,062,2,40,5,16,,下請事業者支援対策費補助金,"439,337","439,337",0
国土交通省,国土交通本省,,,,,,,,,,"5,308,209,060","5,296,716,388","11,492,672"
,,001,,,,,,,国土交通本省共通費,,"126,450,184","124,632,609","1,817,575"
,,,95,016,2,11,1,02,,職員基本給,"21,430,476","21,532,560","△ 102,084"
,,,95,016,2,11,1,03,,職員諸手当,"11,983,443","11,791,358","192,085"
,,,95,016,2,11,1,04,,超過勤務手当,"3,641,650","3,603,335","38,315"
,,,95,016,2,11,1,05,,委員手当,"96,491","96,694",△ 203
,,,95,016,2,11,1,05,,非常勤職員手当,"94,171","94,026",145
,,,95,016,2,11,1,05,,休職者給与,"580,098","580,008",90
,,,95,016,2,11,1,05,,国際機関等派遣職員給与,"380,445","397,246","△ 16,801"
,,,95,016,2,11,1,05,,短時間勤務職員給与,"93,473","87,990","5,483"
,,,95,016,2,15,1,05,,公務災害補償費,"289,617","276,063","13,554"
,,,95,016,2,11,1,05,,退職手当,"29,971,352","29,480,539","490,813"
,,,95,089,2,11,1,05,,児童手当,"307,690","311,605","△ 3,915"
,,,95,016,2,12,9,06,,諸謝金,"40,050","39,203",847
,,,95,016,2,95,9,07,,水防功労者等報償費,188,188,0
,,,95,016,2,95,9,07,,水防団員退職者褒賞品費,"1,325","1,325",0
,,,95,016,2,12,2,08,,職員旅費,"806,523","701,747","104,776"
,,,95,059,2,12,2,08,,災害検査旅費,"84,690","88,150","△ 3,460"
,,,95,059,2,12,2,08,,日額旅費,"7,923","8,900",△ 977
,,,95,016,2,12,2,08,,受託営繕工事施工旅費,"1,015","1,315",△ 300
,,,95,016,2,12,2,08,,赴任旅費,"395,723","395,663",60
,,,95,016,2,12,2,08,,外国留学旅費,"105,170","112,653","△ 7,483"
,,,95,016,2,12,2,08,,委員等旅費,"56,649","55,848",801
,,,95,016,2,12,2,08,,参考人等旅費,214,217,△ 3
,,,95,016,2,12,3,09,,庁費,"3,660,344","3,613,226","47,118"
,,,95,016,2,12,3,09,,情報処理業務庁費,"53,264","52,305",959
,,,95,016,2,12,3,09,,受託営繕工事施工庁費,"6,450","6,450",0
,,,95,016,2,12,3,09,,国会図書館支部庁費,"5,180","5,180",0
,,,95,016,2,12,3,09,,通信専用料,"4,786","4,787",△ 1
,,,95,016,2,12,3,09,,電子計算機借料,373,307,66
,,,95,016,2,12,3,09,,各所修繕,"84,794","85,064",△ 270
,,,95,016,2,12,3,09,,民間資金等活用事業運営費,"520,790","656,047","△ 135,257"
,,,95,199,2,13,3,09,,自動車重量税,"1,098","1,616",△ 518
,,,95,016,2,11,5,16,,国家公務員共済組合負担金,"41,612,016","40,582,555","1,029,461"
,,,95,016,2,11,5,16,,基礎年金等国家公務員共済組合負担金,"9,989,500","9,817,763","171,737"
,,,95,016,2,11,5,16,,育児休業手当金国家公務員共済組合負担金,"6,482","7,852","△ 1,370"
,,,29,099,2,14,5,16,,戦傷病者等無賃乗車船等負担金,"13,746","19,555","△ 5,809"
,,,95,029,2,13,5,16,,国有資産所在市町村交付金,"1,213","1,175",38
,,,95,016,2,72,5,16,,経済協力開発機構等分担金,"18,874","19,789",△ 915
,,,95,016,2,12,9,17,,交際費,"1,899","1,899",0
,,,95,016,2,95,9,18,,賠償償還及払戻金,"92,921","92,921",0
,,,95,016,2,95,9,20,,国有特許発明補償費,"8,078","7,485",593
,,002,,,,,,,国土交通本省施設費,,"77,760","72,954","4,806"
,,,95,016,1,20,4,15,,施設整備費,"77,760","72,954","4,806"
,,003,,,,,,,住宅対策事業費,,"1,600,000","1,700,000","△ 100,000"
,,,44,084,1,86,5,00,,公営住宅整備費等補助,"1,600,000","1,700,000","△ 100,000"
,,004,,,,,,,住宅対策諸費,,"36,653,762","38,438,737","△ 1,784,975"
,,,44,084,1,20,4,00,,住宅建設事業調査費,"327,762","328,737",△ 975
,,,44,084,2,40,5,00,,優良住宅整備促進等事業費補助,"25,132,000","25,310,000","△ 178,000"
,,,44,084,2,40,5,00,,公的賃貸住宅家賃対策補助,"10,194,000","9,800,000","394,000"
,,,44,084,1,95,9,00,,独立行政法人都市再生機構出資金,"1,000,000","3,000,000","△ 2,000,000"
,,005,,,,,,,住宅市場整備推進費,,"5,592,578","5,905,230","△ 312,652"
,,,95,016,2,11,1,05,,委員手当,337,337,0
,,,95,016,2,12,9,06,,諸謝金,"2,028","2,028",0
,,,95,016,2,12,2,08,,職員旅費,486,428,58
,,,95,016,2,12,2,08,,住宅瑕疵担保履行監督旅費,"2,983","3,066",△ 83
,,,95,016,2,12,2,08,,建築基準監督旅費,"4,890","6,106","△ 1,216"
,,,95,016,2,12,2,08,,委員等旅費,"1,505","1,548",△ 43
,,,95,016,2,12,3,09,,住宅瑕疵担保履行監督業務庁費,"9,017","10,787","△ 1,770"
,,,95,016,2,12,3,09,,建築基準監督業務庁費,"15,610","15,961",△ 351
,,,95,016,2,12,3,09,,住宅市場整備推進調査費,"186,173","191,037","△ 4,864"
,,,95,016,2,12,3,09,,資格検定国家試験費,"16,500","17,000",△ 500
,,,95,016,2,12,5,14,,住宅市場整備推進調査委託費,0,"8,080","△ 8,080"
,,,95,016,2,40,5,16,,住宅市場整備推進等事業費補助金,"5,317,607","5,613,410","△ 295,803"
,,,95,016,2,72,5,16,,ユネスコ事業拠出金,"35,442","35,442",0
,,006,,,,,,,総合的バリアフリー推進費,,"44,198","45,391","△ 1,193"
,,,95,016,2,12,9,06,,諸謝金,"1,906","2,410",△ 504
,,,95,016,2,12,2,08,,職員旅費,855,"1,032",△ 177
,,,95,016,2,12,2,08,,委員等旅費,"1,864","1,908",△ 44
,,,95,016,2,12,3,09,,総合的バリアフリー推進調査費,"39,573","40,041",△ 468
,,008,,,,,,,海洋環境対策費,,"148,271","201,283","△ 53,012"
,,,95,016,2,12,9,06,,諸謝金,201,516,△ 315
,,,95,016,2,12,2,08,,職員旅費,"2,549","2,797",△ 248
,,,95,016,2,12,2,08,,委員等旅費,21,182,△ 161
,,,95,016,2,12,3,09,,海洋環境対策調査費,"99,700","152,339","△ 52,639"
,,,95,016,2,12,3,09,,電子計算機借料,0,199,△ 199
,,,95,063,2,81,5,16,,外国船舶油等防除対策費補助金,"15,000","15,000",0
,,,95,016,2,72,5,16,,国連環境計画等拠出金,"30,800","30,250",550
,,351,,,,,,,港湾環境整備事業費,,"815,820","1,295,138","△ 479,318"
,,,43,052,1,82,5,00,,港湾環境整備事業費補助,"547,400","504,500","42,900"
,,,43,052,1,82,5,00,,港湾廃棄物処理施設整備事業費補助,"261,420","778,638","△ 517,218"
,,,43,052,1,82,5,00,,後進地域特例法適用団体補助率差額,"7,000","12,000","△ 5,000"
,,010,,,,,,,道路環境等対策費,,"605,939","708,860","△ 102,921"
,,,95,016,2,12,9,06,,諸謝金,308,173,135
,,,95,016,2,12,2,08,,職員旅費,598,594,4
,,,95,016,2,12,2,08,,委員等旅費,433,405,28
,,,95,016,2,12,3,09,,道路環境等対策調査費,"41,075","73,833","△ 32,758"
,,,95,063,2,40,5,16,,低公害車普及促進対策費補助金,"563,525","633,855","△ 70,330"
,,352,,,,,,,道路環境改善事業費,,"116,473,000","128,174,000","△ 11,701,000"
,,,44,052,1,20,4,00,,沿道環境改善事業費,"87,402,000","99,442,000","△ 12,040,000"
,,,44,052,1,20,4,00,,無電柱化推進事業費,"28,888,000","28,508,000","380,000"
,,,44,052,1,20,4,00,,営繕宿舎費,"183,000","224,000","△ 41,000"
,,011,,,,,,,水資源対策費,,"155,370","171,750","△ 16,380"
,,,95,016,2,12,9,06,,諸謝金,690,993,△ 303
,,,95,016,2,12,2,08,,職員旅費,"14,633","13,634",999
,,,95,016,2,12,2,08,,委員等旅費,"1,421","1,603",△ 182
,,,95,016,2,12,3,09,,水資源対策調査費,"113,981","129,183","△ 15,202"
,,,95,016,2,12,5,14,,水資源対策調査地方公共団体委託費,"24,645","26,337","△ 1,692"
,,012,,,,,,,水資源開発事業費,,"11,624,017","12,540,017","△ 916,000"
,,,41,051,1,20,4,00,,水資源開発事業調査費,"21,017","21,017",0
,,,45,086,1,30,5,00,,水道水源開発施設整備費補助,"4,221,000","5,045,000","△ 824,000"
,,,45,052,1,30,5,00,,工業用水道事業費補助,"215,000","224,000","△ 9,000"
,,,46,052,1,30,5,00,,農業生産基盤整備事業費補助,"7,167,000","7,250,000","△ 83,000"
,,013,,,,,,,緑地環境対策費,,"150,000","150,000",0
,,,95,016,2,81,5,16,,明日香村歴史的風土創造的活用事業交付金,"150,000","150,000",0
,,014,,,,,,,国営公園等事業費,,"18,397,536","19,048,083","△ 650,547"
,,,45,052,1,20,4,00,,国営公園等整備費,"6,284,643","7,092,495","△ 807,852"
,,,45,052,1,20,4,00,,国営公園維持管理費,"11,918,926","11,761,621","157,305"
,,,45,052,1,20,4,00,,営繕宿舎費,"43,967","43,967",0
,,,45,052,1,20,4,00,,国営公園等事業調査費,"150,000","150,000",0
,,015,,,,,,,水環境対策費,,"179,010","147,800","31,210"
,,,95,016,2,12,3,09,,水環境対策調査費,"179,010","147,800","31,210"
,,016,,,,,,,都市水環境整備事業費,,"21,163,829","21,096,303","67,526"
,,,44,051,1,20,4,00,,総合水系環境整備事業費,"8,007,000","8,008,000","△ 1,000"
,,,44,051,1,20,4,00,,河川都市基盤整備事業費,"12,627,973","12,768,632","△ 140,659"
,,,44,051,1,20,4,00,,営繕宿舎費,"492,856","283,671","209,185"
,,,44,051,1,20,4,00,,総合水系環境整備事業調査費,"36,000","36,000",0
,,017,,,,,,,下水道事業費,,"5,045,196","5,044,220",976
,,,45,052,1,20,4,00,,下水道事業調査費,"3,838,000","3,838,220",△ 220
,,,45,052,1,82,5,00,,下水道事業費補助,"1,207,196","1,206,000","1,196"
,,018,,,,,,,地球温暖化防止等対策費,,"10,489,424","10,940,414","△ 450,990"
,,,95,016,2,12,9,06,,諸謝金,590,606,△ 16
,,,13,054,2,12,9,06,,技術研究開発謝金,146,234,△ 88
,,,95,016,2,12,2,08,,職員旅費,"5,685","5,767",△ 82
,,,13,054,2,12,2,08,,技術研究開発調査旅費,"2,568","2,411",157
,,,95,016,2,12,2,08,,登録建築物調査機関等監督旅費,923,"1,039",△ 116
,,,95,016,2,12,2,08,,委員等旅費,536,660,△ 124
,,,13,054,2,12,2,08,,技術研究開発委員等旅費,38,69,△ 31
,,,95,016,2,12,3,09,,登録建築物調査機関等監督業務庁費,"2,091","2,091",0
,,,95,016,2,12,3,09,,地球温暖化防止等対策調査費,"148,925","177,369","△ 28,444"
,,,13,054,2,12,3,09,,技術研究開発調査費,"35,164","13,529","21,635"
,,,13,054,2,12,5,14,,技術研究開発委託費,"9,302","14,826","△ 5,524"
,,,95,063,2,71,5,16,,モーダルシフト等推進事業費補助金,"38,400","38,873",△ 473
,,,95,016,2,40,5,16,,住宅・建築物環境対策事業費補助金,"10,221,000","10,357,000","△ 136,000"
,,,95,016,2,40,5,16,,環境対応住宅普及促進対策費補助金,0,"300,000","△ 300,000"
,,,95,016,2,72,5,16,,経済協力開発機構拠出金,"24,056","25,940","△ 1,884"
,,019,,,,,,,災害情報整備推進費,,"6,830","7,088",△ 258
,,,95,016,2,12,9,06,,諸謝金,80,80,0
,,,95,016,2,12,2,08,,委員等旅費,266,267,△ 1
,,,95,016,2,12,3,09,,災害情報整備推進調査費,"6,484","6,741",△ 257
,,020,,,,,,,住宅・市街地防災対策費,,"316,048","467,200","△ 151,152"
,,,95,016,2,12,3,09,,住宅・市街地防災対策調査費,"81,000","123,400","△ 42,400"
,,,95,016,2,12,5,14,,下水道事業運営人材育成支援事業委託費,"36,000","37,000","△ 1,000"
,,,95,016,2,40,5,16,,都市安全確保促進事業費補助金,"101,010","156,800","△ 55,790"
,,,95,016,2,40,5,16,,災害時業務継続地区整備緊急促進事業費補助金,"98,038","150,000","△ 51,962"
,,021,,,,,,,市街地防災事業費,,"400,000","500,000","△ 100,000"
,,,44,052,1,92,5,00,,地下街防災推進事業費補助,"400,000","500,000","△ 100,000"
,,022,,,,,,,住宅防災事業費,,"111,646,000","110,349,000","1,297,000"
,,,44,084,1,86,5,00,,住宅市街地総合整備促進事業費補助,"111,646,000","110,349,000","1,297,000"
,,023,,,,,,,都市公園防災事業費,,"2,737,000","2,800,000","△ 63,000"
,,,45,052,1,82,5,00,,都市公園防災事業費補助,"2,737,000","2,800,000","△ 63,000"
,,024,,,,,,,下水道防災事業費,,"242,000","240,000","2,000"
,,,45,052,1,82,5,00,,下水道防災事業費補助,"242,000","240,000","2,000"
,,025,,,,,,,水害・土砂災害対策費,,"286,733","269,039","17,694"
,,,95,016,2,12,9,06,,諸謝金,266,365,△ 99
,,,95,016,2,12,2,08,,職員旅費,"1,050","1,268",△ 218
,,,95,016,2,12,2,08,,河川水理調査旅費,"6,618","6,567",51
,,,95,016,2,12,2,08,,河川管理旅費,"13,342","13,470",△ 128
,,,95,016,2,12,2,08,,委員等旅費,712,637,75
,,,95,016,2,12,3,09,,水害・土砂災害対策調査費,"144,250","125,341","18,909"
,,,95,016,2,12,3,09,,河川管理費,"44,780","45,352",△ 572
,,,95,059,2,12,5,14,,統計情報調査地方公共団体委託費,"10,715","11,039",△ 324
,,,95,016,2,72,5,16,,国際機関等拠出金,"65,000","65,000",0
,,026,,,,,,,河川管理施設整備費,,"102,615","102,615",0
,,,95,059,1,20,4,15,,観測所施設費,"7,230","7,230",0
,,,95,059,1,20,4,15,,観測所災害復旧費,868,868,0
,,,95,059,1,20,4,15,,洪水予報施設費,"94,517","94,517",0
,,353,,,,,,,河川整備事業費,,"399,493,166","411,725,298","△ 12,232,132"
,,,41,051,1,20,4,00,,河川改修費,"130,900,940","149,819,547","△ 18,918,607"
,,,41,051,1,20,4,00,,河川維持修繕費,"85,257,058","86,261,758","△ 1,004,700"
,,,41,051,1,20,4,00,,堰堤維持費,"44,456,683","43,349,635","1,107,048"
,,,41,051,1,20,4,00,,河川総合開発事業費,"26,707,193","30,864,796","△ 4,157,603"
,,,41,051,1,20,4,00,,流況調整河川事業費,"675,089","740,430","△ 65,341"
,,,41,051,1,20,4,00,,河川激甚災害対策特別緊急事業費,"11,599,000","8,718,850","2,880,150"
,,,41,051,1,20,4,00,,河川工作物関連応急対策事業費,"7,598,400","7,598,000",400
,,,41,051,1,20,4,00,,堰堤改良費,"4,222,135","3,166,046","1,056,089"
,,,41,051,1,20,4,00,,床上浸水対策特別緊急事業費,"8,324,000","6,002,000","2,322,000"
,,,41,051,1,20,4,00,,河川災害復旧等関連緊急事業費,"233,000",0,"233,000"
,,,41,051,1,20,4,00,,営繕宿舎費,"2,296,968","2,031,236","265,732"
,,,41,051,1,20,4,00,,河川事業調査費,"428,600","517,900","△ 89,300"
,,,41,051,1,20,4,00,,河川総合開発事業調査費,"239,100","287,100","△ 48,000"
,,,41,051,1,82,5,00,,河川総合開発事業費補助,"11,204,000","12,742,000","△ 1,538,000"
,,,41,051,1,82,5,00,,治水ダム建設事業費補助,"12,863,000","11,307,000","1,556,000"
,,,41,051,1,82,5,00,,河川激甚災害対策特別緊急事業費補助,"2,973,000","3,853,000","△ 880,000"
,,,41,051,1,82,5,00,,床上浸水対策特別緊急事業費補助,"8,154,000","7,890,000","264,000"
,,,41,051,1,82,5,00,,河川災害復旧等関連緊急事業費補助,"3,387,000","1,832,000","1,555,000"
,,,41,051,1,30,5,00,,水資源開発事業交付金,"34,583,000","32,390,000","2,193,000"
,,,41,051,1,82,5,00,,後進地域特例法適用団体補助率差額,"3,391,000","2,354,000","1,037,000"
,,354,,,,,,,多目的ダム建設事業費,,"84,173,633","70,153,609","14,020,024"
,,,41,051,1,20,4,00,,利根川八ッ場ダム建設費,"42,232,111","33,460,825","8,771,286"
,,,41,051,1,20,4,00,,渡川中筋川総合開発建設費,"6,425,337","4,973,678","1,451,659"
,,,41,051,1,20,4,00,,木曾川新丸山ダム建設費,"7,540,116","4,746,200","2,793,916"
,,,41,051,1,20,4,00,,大分川大分川ダム建設費,"5,250,781","6,011,582","△ 760,801"
,,,41,051,1,20,4,00,,淀川天ケ瀬ダム再開発建設費,"4,916,002","2,836,967","2,079,035"
,,,41,051,1,20,4,00,,庄川利賀ダム建設費,"2,158,843","1,966,514","192,329"
,,,41,051,1,20,4,00,,雄物川成瀬ダム建設費,"6,534,107","6,556,102","△ 21,995"
,,,41,051,1,20,4,00,,豊川設楽ダム建設費,"6,229,123","6,202,814","26,309"
,,,41,051,1,20,4,00,,子吉川鳥海ダム建設費,"1,339,065","1,336,100","2,965"
,,,41,051,1,20,4,00,,鳴瀬川鳴瀬川総合開発建設費,"1,068,478","1,146,420","△ 77,942"
,,,41,051,1,20,4,00,,球磨川川辺川ダム調整事業費,"318,988","276,253","42,735"
,,,41,051,1,20,4,00,,営繕宿舎費,"160,682","640,154","△ 479,472"
,,355,,,,,,,総合流域防災事業費,,"6,724,000","6,356,600","367,400"
,,,41,051,1,20,4,00,,総合流域防災対策事業費,"6,564,700","6,356,600","208,100"
,,,41,051,1,20,4,00,,総合流域防災対策事業調査費,"159,300",0,"159,300"
,,356,,,,,,,砂防事業費,,"83,867,889","84,843,036","△ 975,147"
,,,41,051,1,20,4,00,,砂防事業費,"64,747,655","69,270,427","△ 4,522,772"
,,,41,051,1,20,4,00,,地すべり対策事業費,"5,943,740","6,182,670","△ 238,930"
,,,41,051,1,20,4,00,,砂防管理費,"700,000","700,000",0
,,,41,051,1,20,4,00,,特定緊急砂防事業費,"9,291,000","6,383,000","2,908,000"
,,,41,051,1,20,4,00,,営繕宿舎費,"433,494","429,939","3,555"
,,,41,051,1,20,4,00,,砂防事業調査費,"28,000","50,000","△ 22,000"
,,,41,051,1,82,5,00,,砂防激甚災害対策特別緊急事業費補助,"1,760,000","720,500","1,039,500"
,,,41,051,1,82,5,00,,地すべり激甚災害対策特別緊急事業費補助,"341,000","459,500","△ 118,500"
,,,41,051,1,82,5,00,,特定緊急砂防事業費補助,"268,000","336,000","△ 68,000"
,,,41,051,1,82,5,00,,特定緊急地すべり対策事業費補助,"175,000","200,000","△ 25,000"
,,,41,051,1,82,5,00,,後進地域特例法適用団体補助率差額,"180,000","111,000","69,000"
,,027,,,,,,,急傾斜地崩壊対策等事業費,,"16,000","16,000",0
,,,41,051,1,20,4,00,,急傾斜地崩壊対策等事業調査費,"16,000","16,000",0
,,028,,,,,,,災害対策等緊急事業推進費,,"13,438,000","13,438,000",0
,,,48,059,1,20,4,99,,(災害対策等緊急事業推進費),"13,438,000","13,438,000",0
,,032,,,,,,,海岸事業費,,"21,241,274","21,260,874","△ 19,600"
,,,41,051,1,20,4,00,,海岸保全施設整備事業費,"17,596,173","18,307,664","△ 711,491"
,,,41,051,1,20,4,00,,海岸維持管理費,"3,514,815","2,815,815","699,000"
,,,41,051,1,20,4,00,,営繕宿舎費,"51,036","58,145","△ 7,109"
,,,41,051,1,20,4,00,,海岸事業調査費,"79,250","79,250",0
,,033,,,,,,,公共交通等安全対策費,,"1,949,043","1,987,577","△ 38,534"
,,,95,016,2,12,9,06,,諸謝金,"9,354","9,131",223
,,,95,016,2,12,2,08,,職員旅費,"185,106","185,514",△ 408
,,,13,054,2,12,2,08,,技術研究開発調査旅費,291,292,△ 1
,,,95,016,2,12,2,08,,委員等旅費,"1,801","1,455",346
,,,95,016,2,12,3,09,,情報処理業務庁費,"102,040","40,890","61,150"
,,,95,016,2,12,3,09,,公共交通等安全対策調査費,"562,813","630,793","△ 67,980"
,,,13,054,2,12,3,09,,技術研究開発調査費,"204,379","205,113",△ 734
,,,95,016,2,12,3,09,,電子計算機借料,"55,157","59,199","△ 4,042"
,,,95,016,2,12,3,09,,土地建物借料,"8,480","8,590",△ 110
