所管,組織,,,,,,,,                             項目,,"平成30年度
成立予算額(千円)",補正要求,,,"改平成30年度
予算額(千円)"
,,,42,052,1,82,5,00,,道路交通円滑化事業費補助外3目,"10,461,000",0,0,0,"10,461,000"
,,066,,,,,,,社会資本整備・管理効率化推進費,,"1,484,233","69,984",△ 361,"69,623","1,553,856"
,,,95,016,2,11,1,05,,非常勤職員手当,"10,486",0,△ 361,△ 361,"10,125"
,,,95,016,2,12,3,09,,社会資本整備・管理効率化推進調査費,"582,155","69,984",0,"69,984","652,139"
,,,95,016,2,12,9,06,,諸謝金外11目,"891,592",0,0,0,"891,592"
,,370,,,,,,,国立研究開発法人土木研究所出資,,0,"2,000,000",0,"2,000,000","2,000,000"
,,,48,052,1,95,9,00,,国立研究開発法人土木研究所出資金,0,"2,000,000",0,"2,000,000","2,000,000"
,,371,,,,,,,国立研究開発法人建築研究所出資,,0,"2,000,000",0,"2,000,000","2,000,000"
,,,48,052,1,95,9,00,,国立研究開発法人建築研究所出資金,0,"2,000,000",0,"2,000,000","2,000,000"
,,372,,,,,,,国立研究開発法人海上・港湾・航空技術研究所出資,,0,"1,000,000",0,"1,000,000","1,000,000"
,,,48,052,1,95,9,00,,国立研究開発法人海上・港湾・航空技術研究所出資金,0,"1,000,000",0,"1,000,000","1,000,000"
,,067,,,,,,,不動産市場整備等推進費,,"5,205,222",0,0,0,"5,205,222"
,,068,,,,,,,建設市場整備推進費,,"901,609","289,879",0,"289,879","1,191,488"
,,,95,016,2,12,3,09,,建設市場整備推進調査費,"727,372","289,879",0,"289,879","1,017,251"
,,,95,016,2,12,9,06,,諸謝金外5目,"174,237",0,0,0,"174,237"
,,069,,,,,,,国土交通統計調査費,,"625,790",0,0,0,"625,790"
,,070,,,,,,,国土調査費,,"6,757,350","2,969,659",0,"2,969,659","9,727,009"
,,,95,059,2,81,5,16,,地籍調査費負担金,"6,200,000","2,969,659",0,"2,969,659","9,169,659"
,,,95,016,2,12,9,06,,諸謝金外4目,"557,350",0,0,0,"557,350"
,,130,,,,,,,自動車運送業市場環境整備推進費,,"105,490",0,0,0,"105,490"
,,071,,,,,,,海事産業市場整備等推進費,,"1,327,037","71,825",0,"71,825","1,398,862"
,,,95,016,2,12,3,09,,海事産業市場整備等推進調査費,"243,765","71,825",0,"71,825","315,590"
,,,95,016,2,12,9,06,,諸謝金外15目,"1,083,272",0,0,0,"1,083,272"
,,074,,,,,,,独立行政法人海技教育機構運営費,,"7,180,959","202,356",0,"202,356","7,383,315"
,,,95,063,2,30,5,16,,独立行政法人海技教育機構運営費交付金,"7,180,959","202,356",0,"202,356","7,383,315"
,,075,,,,,,,独立行政法人海技教育機構施設整備費,,"225,235","282,312",0,"282,312","507,547"
,,,95,063,1,30,5,16,,独立行政法人海技教育機構施設整備費補助金,"225,235","282,312",0,"282,312","507,547"
,,076,,,,,,,国土形成推進費,,"529,082",0,0,0,"529,082"
,,280,,,,,,,社会資本総合整備事業費,,"1,882,205,000","308,991,491",0,"308,991,491","2,191,196,491"
,,,47,052,1,82,5,00,,社会資本整備総合交付金,"823,318,000","27,149,000",0,"27,149,000","850,467,000"
,,,47,052,1,82,5,00,,防災・安全社会資本整備交付金,"1,058,887,000","281,842,491",0,"281,842,491","1,340,729,491"
,,282,,,,,,,官民連携基盤整備推進調査費,,"325,000",0,0,0,"325,000"
,,080,,,,,,,地理空間情報整備・活用推進費,,"135,490",0,0,0,"135,490"
,,081,,,,,,,離島振興費,,"5,040,305","1,430,000",0,"1,430,000","6,470,305"
,,,95,016,2,81,5,16,,離島活性化交付金,"1,550,000","450,000",0,"450,000","2,000,000"
,,,95,199,2,81,5,16,,奄美群島振興交付金,"2,400,000","500,000",0,"500,000","2,900,000"
,,,95,059,1,82,5,00,,小笠原諸島振興開発事業費補助,"914,000","480,000",0,"480,000","1,394,000"
,,,95,016,2,12,9,06,,諸謝金外4目,"176,305",0,0,0,"176,305"
,,083,,,,,,,離島振興事業費,,"59,152,538","5,972,309",0,"5,972,309","65,124,847"
,,,43,052,1,20,4,00,,港湾改修費,"1,412,010","130,000",0,"130,000","1,542,010"
,,,41,051,1,82,5,00,,治山事業費補助,"788,000","28,000",0,"28,000","816,000"
,,,43,052,1,82,5,00,,港湾改修費補助,"3,380,200","150,450",0,"150,450","3,530,650"
,,,43,052,1,82,5,00,,港湾環境整備事業費補助,"10,290","14,550",0,"14,550","24,840"
,,,46,052,1,82,5,00,,農業生産基盤整備事業費補助,"4,361,040","821,000",0,"821,000","5,182,040"
,,,46,052,1,82,5,00,,森林環境保全整備事業費補助,"708,000","40,000",0,"40,000","748,000"
,,,46,052,1,82,5,00,,水産基盤整備事業費補助,"11,715,000","1,068,000",0,"1,068,000","12,783,000"
,,,45,086,1,82,5,00,,循環型社会形成推進交付金,"1,418,000","740,000",0,"740,000","2,158,000"
,,,46,052,1,82,5,00,,農山漁村地域整備交付金,"6,027,000","328,000",0,"328,000","6,355,000"
,,,47,052,1,82,5,00,,社会資本整備総合交付金,"15,703,000","199,000",0,"199,000","15,902,000"
,,,47,052,1,82,5,00,,防災・安全社会資本整備交付金,"10,512,000","2,453,309",0,"2,453,309","12,965,309"
,,,41,051,1,20,4,00,,国有林野内治山事業費外6目,"3,117,998",0,0,0,"3,117,998"
,,085,,,,,,,北海道総合開発推進費,,"787,188","386,634",0,"386,634","1,173,822"
,,,95,016,2,12,2,08,,職員旅費,"10,000",474,0,474,"10,474"
,,,95,016,2,12,3,09,,北海道総合開発推進調査費,"69,190","386,160",0,"386,160","455,350"
,,,95,016,2,12,9,06,,諸謝金外4目,"707,998",0,0,0,"707,998"
,,086,,,,,,,北海道開発事業費,,"480,185,026","119,461,200",0,"119,461,200","599,646,226"
,,,41,051,1,20,4,00,,海岸保全施設整備事業費,"471,939","360,000",0,"360,000","831,939"
,,,41,051,1,20,4,00,,国有林野内治山事業費,"3,258,839","1,235,000",0,"1,235,000","4,493,839"
,,,41,051,1,20,4,00,,河川改修費,"29,026,718","7,615,000",0,"7,615,000","36,641,718"
,,,41,051,1,20,4,00,,河川維持修繕費,"12,471,000","7,053,000",0,"7,053,000","19,524,000"
,,,41,051,1,20,4,00,,堰堤維持費,"6,574,936","481,000",0,"481,000","7,055,936"
,,,41,051,1,20,4,00,,総合流域防災対策事業費,"445,300","1,777,000",0,"1,777,000","2,222,300"
,,,41,051,1,20,4,00,,砂防事業費,"3,454,121","1,000,000",0,"1,000,000","4,454,121"
,,,42,052,1,20,4,00,,道路維持管理費,"82,134,000","9,662,000",0,"9,662,000","91,796,000"
,,,43,052,1,20,4,00,,港湾改修費,"13,855,754","2,570,000",0,"2,570,000","16,425,754"
,,,44,052,1,20,4,00,,道路交通安全施設等整備事業費,"9,663,000","2,279,000",0,"2,279,000","11,942,000"
,,,44,052,1,20,4,00,,無電柱化推進事業費,"2,010,000","849,000",0,"849,000","2,859,000"
,,,45,052,1,20,4,00,,国営公園維持管理費,"902,815","320,000",0,"320,000","1,222,815"
,,,45,052,1,20,4,00,,民族共生公園整備費,"1,466,243","1,044,000",0,"1,044,000","2,510,243"
,,,46,052,1,20,4,00,,かんがい排水事業費,"30,642,703","650,000",0,"650,000","31,292,703"
,,,46,052,1,20,4,00,,農用地再編整備事業費,"15,017,773","18,410,000",0,"18,410,000","33,427,773"
,,,46,052,1,20,4,00,,総合農地防災事業費,"3,273,554","3,952,000",0,"3,952,000","7,225,554"
,,,46,052,1,20,4,00,,特定漁港漁場整備費,"12,976,764","9,697,000",0,"9,697,000","22,673,764"
,,,42,052,1,20,4,00,,道路調査費,"31,000","4,057,000",0,"4,057,000","4,088,000"
,,,41,051,1,82,5,00,,治山事業費補助,"2,688,000","1,171,000",0,"1,171,000","3,859,000"
,,,46,052,1,82,5,00,,農業競争力強化基盤整備事業費補助,"15,779,580","24,617,000",0,"24,617,000","40,396,580"
,,,46,052,1,82,5,00,,農村地域防災減災事業費補助,"806,000","472,000",0,"472,000","1,278,000"
,,,46,052,1,82,5,00,,森林環境保全整備事業費補助,"5,518,000","3,154,000",0,"3,154,000","8,672,000"
,,,46,052,1,82,5,00,,水産基盤整備事業費補助,"8,870,000","3,369,000",0,"3,369,000","12,239,000"
,,,46,052,1,82,5,00,,農山漁村地域整備交付金,"10,584,000","577,000",0,"577,000","11,161,000"
,,,47,052,1,82,5,00,,社会資本整備総合交付金,"35,269,000","96,000",0,"96,000","35,365,000"
,,,47,052,1,82,5,00,,防災・安全社会資本整備交付金,"38,126,000","12,994,200",0,"12,994,200","51,120,200"
,,,41,051,1,20,4,00,,海岸営繕宿舎費外41目,"134,867,987",0,0,0,"134,867,987"
,,089,,,,,,,北海道特定特別総合開発事業推進費,,"4,443,000",0,0,0,"4,443,000"
,,091,,,,,,,技術研究開発推進費,,"2,105,173",0,0,0,"2,105,173"
,,092,,,,,,,国立研究開発法人土木研究所運営費,,"8,577,436",0,0,0,"8,577,436"
,,093,,,,,,,国立研究開発法人土木研究所施設整備費,,"375,146","544,000",0,"544,000","919,146"
,,,13,054,1,30,5,16,,国立研究開発法人土木研究所施設整備費補助金,"375,146","544,000",0,"544,000","919,146"
,,094,,,,,,,国立研究開発法人建築研究所運営費,,"1,753,861",0,0,0,"1,753,861"
,,095,,,,,,,国立研究開発法人建築研究所施設整備費,,"88,006","1,792,032",0,"1,792,032","1,880,038"
,,,13,054,1,30,5,16,,国立研究開発法人建築研究所施設整備費補助金,"88,006","1,792,032",0,"1,792,032","1,880,038"
,,099,,,,,,,国立研究開発法人海上・港湾・航空技術研究所運営費,,"5,122,563",0,0,0,"5,122,563"
,,100,,,,,,,国立研究開発法人海上・港湾・航空技術研究所施設整備費,,"109,126","241,998",0,"241,998","351,124"
,,,13,054,1,30,5,16,,国立研究開発法人海上・港湾・航空技術研究所施設整備費補助金,"109,126","241,998",0,"241,998","351,124"
,,367,,,,,,,独立行政法人自動車技術総合機構運営費,,"752,131",0,0,0,"752,131"
,,373,,,,,,,独立行政法人自動車技術総合機構施設整備費,,0,"180,000",0,"180,000","180,000"
,,,13,054,1,30,5,16,,独立行政法人自動車技術総合機構施設整備費補助金,0,"180,000",0,"180,000","180,000"
,,105,,,,,,,情報化推進費,,"2,132,168",0,"△ 8,802","△ 8,802","2,123,366"
,,,95,016,2,12,3,09,,電子計算機借料,"336,826",0,"△ 8,802","△ 8,802","328,024"
,,,95,016,2,12,9,06,,諸謝金外3目,"1,795,342",0,0,0,"1,795,342"
,,106,,,,,,,国際協力費,,"1,469,642",0,"△ 1,805","△ 1,805","1,467,837"
,,,95,016,2,72,5,16,,国際交通フォーラム拠出金,"30,120",0,"△ 1,805","△ 1,805","28,315"
,,,95,016,2,12,9,06,,諸謝金外8目,"1,439,522",0,0,0,"1,439,522"
,,107,,,,,,,官庁施設保全等推進費,,"168,737",0,0,0,"168,737"
,,108,,,,,,,官庁営繕費,,"19,417,992","799,967",0,"799,967","20,217,959"
,,,95,016,1,20,2,08,,施設施工旅費,"79,695","4,690",0,"4,690","84,385"
,,,95,016,1,20,3,09,,施設施工庁費,"1,404,741","73,475",0,"73,475","1,478,216"
,,,95,016,1,20,4,15,,施設整備費,"13,873,914","721,802",0,"721,802","14,595,716"
,,,95,016,1,20,4,15,,不動産購入費,"4,059,642",0,0,0,"4,059,642"
,,362,,,,,,,附帯工事費,,"19,263,000",0,0,0,"19,263,000"
,,348,,,,,,,受託工事費,,"62,818,000","12,933,000",0,"12,933,000","75,751,000"
,,,95,059,2,95,4,15,,受託工事費,"62,794,000","12,933,000",0,"12,933,000","75,727,000"
,,,95,059,2,95,9,18,,精算還付金,"24,000",0,0,0,"24,000"
,,273,,,,,,,治水海岸事業調査諸費,,"146,560",0,0,0,"146,560"
,,272,,,,,,,水資源開発事業調査諸費,,"1,983",0,0,0,"1,983"
,,364,,,,,,,道路整備事業調査諸費,,"67,986",0,0,0,"67,986"
,,365,,,,,,,港湾事業調査諸費,,"79,125",0,0,0,"79,125"
,,275,,,,,,,都市開発事業調査諸費,,"24,297",0,0,0,"24,297"
,,366,,,,,,,都市水環境整備事業調査諸費,,"6,504",0,0,0,"6,504"
,,276,,,,,,,住宅建設事業調査諸費,,"99,238",0,0,0,"99,238"
,,277,,,,,,,国営公園等事業調査諸費,,"31,092",0,0,0,"31,092"
,,278,,,,,,,下水道事業調査諸費,,"87,804",0,0,0,"87,804"
,,109,,,,,,,河川等災害復旧事業費,,"312,302,366","103,093,014",0,"103,093,014","415,395,380"
,,,49,053,1,20,4,00,,河川等災害復旧費,"14,186,208","12,588,643",0,"12,588,643","26,774,851"
,,,49,053,1,20,4,00,,道路災害復旧費,"13,100,914","16,012,213",0,"16,012,213","29,113,127"
,,,49,053,1,20,4,00,,港湾災害復旧費,"5,065,244","8,973,158",0,"8,973,158","14,038,402"
,,,49,053,1,82,5,00,,都市災害復旧事業費補助,"8,447,000","1,868,000",0,"1,868,000","10,315,000"
,,,49,053,1,82,5,00,,河川等災害復旧事業費補助,"267,305,000","60,792,000",0,"60,792,000","328,097,000"
,,,49,053,1,82,5,00,,港湾施設災害復旧事業費補助,"4,198,000","2,859,000",0,"2,859,000","7,057,000"
,,283,,,,,,,水資源開発施設災害復旧事業費,,"564,000",0,0,0,"564,000"
,,284,,,,,,,有料道路災害復旧事業費,,"14,800,000",0,0,0,"14,800,000"
,,285,,,,,,,住宅施設災害復旧事業費,,"553,000","902,000",0,"902,000","1,455,000"
,,,49,088,1,86,5,00,,住宅施設災害復旧事業費補助,"553,000","902,000",0,"902,000","1,455,000"
,,368,,,,,,,鉄道施設災害復旧事業費,,"1,619,000","339,000",0,"339,000","1,958,000"
,,,49,053,1,92,5,00,,鉄道施設災害復旧事業費補助,"1,619,000","339,000",0,"339,000","1,958,000"
,,110,,,,,,,河川等災害関連事業費,,"52,109,932","73,000",0,"73,000","52,182,932"
,,,49,053,1,82,5,00,,港湾施設災害関連事業費補助,"318,000","73,000",0,"73,000","391,000"
,,,49,053,1,20,4,00,,河川等災害関連事業費外3目,"51,791,932",0,0,0,"51,791,932"
,,369,,,,,,,自動車安全特別会計へ繰入,,"2,320,307",0,0,0,"2,320,307"
,,112,,,,,,,自動車重量税業務取扱費自動車安全特別会計へ繰入,,"286,058",0,"△ 6,161","△ 6,161","279,897"
,,,95,016,2,40,6,22,,自動車重量税業務取扱費財源自動車安全特別会計へ繰入,"286,058",0,"△ 6,161","△ 6,161","279,897"
,,113,,,,,,,北海道農業生産基盤整備事業費食料安定供給特別会計へ繰入,,"25,000",0,0,0,"25,000"
,,115,,,,,,,離島農業生産基盤整備事業費食料安定供給特別会計へ繰入,,"9,000",0,0,0,"9,000"
,国土技術政策総合研究所,,,,,,,,,,"5,031,608","2,710,971","△ 98,530","2,612,441","7,644,049"
,,131,,,,,,,国土技術政策総合研究所共通費,,"3,143,165",0,"△ 31,846","△ 31,846","3,111,319"
,,,13,054,2,20,1,02,,職員基本給,"1,593,528",0,"△ 2,928","△ 2,928","1,590,600"
,,,13,054,2,20,1,03,,職員諸手当,"919,238",0,"△ 22,117","△ 22,117","897,121"
,,,13,054,2,20,1,05,,短時間勤務職員給与,"24,229",0,"△ 5,671","△ 5,671","18,558"
,,,13,089,2,20,1,05,,児童手当,"19,720",0,"△ 1,130","△ 1,130","18,590"
,,,13,054,2,20,9,06,,諸謝金外13目,"586,450",0,0,0,"586,450"
,,132,,,,,,,国土技術政策総合研究所施設費,,"95,249","1,191,626",0,"1,191,626","1,286,875"
,,,13,054,1,20,4,15,,施設整備費,"76,518","1,191,626",0,"1,191,626","1,268,144"
,,,13,054,1,20,2,08,,施設施工旅費外1目,"18,731",0,0,0,"18,731"
,,133,,,,,,,技術研究開発推進費,,"455,572","1,519,345",0,"1,519,345","1,974,917"
,,,13,054,2,20,3,09,,試験研究費,"429,941","769,345",0,"769,345","1,199,286"
,,,13,054,2,12,5,14,,技術研究開発委託費,0,"750,000",0,"750,000","750,000"
,,,13,054,2,20,9,06,,諸謝金外3目,"25,631",0,0,0,"25,631"
,,136,,,,,,,治水海岸事業工事諸費,,"612,685",0,"△ 31,589","△ 31,589","581,096"
,,,41,051,1,20,1,02,,職員基本給,"165,869",0,"△ 13,042","△ 13,042","152,827"
,,,41,051,1,20,1,03,,職員諸手当,"71,217",0,"△ 6,568","△ 6,568","64,649"
,,,41,051,1,20,1,05,,常勤職員給与,"3,263",0,△ 793,△ 793,"2,470"
,,,41,051,1,20,1,05,,休職者給与,"3,505",0,"△ 1,796","△ 1,796","1,709"
,,,41,051,1,20,1,05,,短時間勤務職員給与,"17,188",0,"△ 3,658","△ 3,658","13,530"
,,,41,051,1,20,1,05,,退職手当,"19,943",0,△ 479,△ 479,"19,464"
,,,41,089,1,20,1,05,,児童手当,"2,820",0,△ 355,△ 355,"2,465"
,,,41,051,1,20,5,16,,国家公務員共済組合負担金,"66,707",0,"△ 4,898","△ 4,898","61,809"
,,,41,051,1,20,9,06,,諸謝金外10目,"262,173",0,0,0,"262,173"
,,137,,,,,,,道路整備事業工事諸費,,"518,175",0,"△ 29,614","△ 29,614","488,561"
,,,42,052,1,20,1,02,,職員基本給,"113,716",0,"△ 16,443","△ 16,443","97,273"
,,,42,052,1,20,1,03,,職員諸手当,"49,923",0,"△ 4,980","△ 4,980","44,943"
,,,42,052,1,20,1,05,,退職手当,"16,576",0,"△ 5,584","△ 5,584","10,992"
,,,42,052,1,20,5,16,,国家公務員共済組合負担金,"48,646",0,"△ 2,607","△ 2,607","46,039"
,,,42,052,1,20,9,06,,諸謝金外12目,"289,314",0,0,0,"289,314"
,,138,,,,,,,港湾空港整備事業工事諸費,,"206,762",0,"△ 5,481","△ 5,481","201,281"
,,,43,052,1,20,1,02,,職員基本給,"45,467",0,"△ 2,318","△ 2,318","43,149"
,,,43,052,1,20,1,03,,職員諸手当,"21,725",0,△ 862,△ 862,"20,863"
,,,43,052,1,20,1,05,,休職者給与,"1,733",0,△ 513,△ 513,"1,220"
,,,43,052,1,20,1,05,,退職手当,601,0,△ 534,△ 534,67
,,,43,089,1,20,1,05,,児童手当,"1,375",0,△ 635,△ 635,740
,,,43,052,1,20,5,16,,国家公務員共済組合負担金,"15,555",0,△ 619,△ 619,"14,936"
,,,43,052,1,20,2,08,,職員旅費外6目,"120,306",0,0,0,"120,306"
,国土地理院,,,,,,,,,,"9,702,373","521,672","△ 72,513","449,159","10,151,532"
,,141,,,,,,,国土地理院共通費,,"5,493,986",0,"△ 72,462","△ 72,462","5,421,524"
,,,95,016,2,11,1,05,,短時間勤務職員給与,"196,307",0,"△ 72,462","△ 72,462","123,845"
,,,95,016,2,12,9,06,,諸謝金外14目,"5,297,679",0,0,0,"5,297,679"
,,142,,,,,,,国土地理院施設費,,"96,306","70,796",0,"70,796","167,102"
,,,95,016,1,20,4,15,,施設整備費,"96,306","70,796",0,"70,796","167,102"
,,143,,,,,,,災害情報整備推進費,,"536,667","100,344",0,"100,344","637,011"
,,,95,016,2,12,3,09,,測量庁費,"520,191","100,344",0,"100,344","620,535"
,,,95,016,2,12,9,06,,諸謝金外4目,"16,476",0,0,0,"16,476"
,,144,,,,,,,地理空間情報整備・活用等推進費,,"3,481,428","350,532",△ 51,"350,481","3,831,909"
,,,95,016,2,12,3,09,,測量庁費,"3,201,233","350,532",0,"350,532","3,551,765"
,,,95,016,2,12,3,09,,電子計算機借料,"86,714",0,△ 51,△ 51,"86,663"
,,,95,016,2,12,9,06,,諸謝金外7目,"193,481",0,0,0,"193,481"
,,145,,,,,,,技術研究開発推進費,,"93,986",0,0,0,"93,986"
,海難審判所,,,,,,,,,,"971,107",0,"△ 26,596","△ 26,596","944,511"
,,151,,,,,,,海難審判所共通費,,"945,201",0,"△ 26,596","△ 26,596","918,605"
,,,95,014,2,11,1,02,,職員基本給,"469,962",0,"△ 15,571","△ 15,571","454,391"
,,,95,014,2,11,1,03,,職員諸手当,"313,005",0,"△ 7,577","△ 7,577","305,428"
,,,95,014,2,11,1,05,,短時間勤務職員給与,"23,755",0,"△ 2,348","△ 2,348","21,407"
,,,95,089,2,11,1,05,,児童手当,"2,860",0,"△ 1,100","△ 1,100","1,760"
,,,95,014,2,12,9,06,,諸謝金外9目,"135,619",0,0,0,"135,619"
,,152,,,,,,,海難審判費,,"25,906",0,0,0,"25,906"
,地方整備局,,,,,,,,,,"241,222,527","758,437","△ 3,559,287","△ 2,800,850","238,421,677"
,,161,,,,,,,地方整備局共通費,,"32,975,388",0,"△ 102,321","△ 102,321","32,873,067"
,,,95,059,2,11,1,02,,職員基本給,"19,133,997",0,"△ 36,621","△ 36,621","19,097,376"
,,,95,059,2,11,1,05,,短時間勤務職員給与,"250,201",0,"△ 65,700","△ 65,700","184,501"
,,,95,059,2,12,9,06,,諸謝金外15目,"13,591,190",0,0,0,"13,591,190"
,,162,,,,,,,地方整備局施設費,,0,"148,730",0,"148,730","148,730"
,,,95,059,1,20,4,15,,施設整備費,0,"148,730",0,"148,730","148,730"
,,163,,,,,,,地方整備推進費,,"1,024,074",0,"△ 20,528","△ 20,528","1,003,546"
,,,95,059,2,12,3,09,,電子計算機借料,"233,891",0,"△ 20,528","△ 20,528","213,363"
,,,95,059,2,12,9,06,,諸謝金外9目,"790,183",0,0,0,"790,183"
,,167,,,,,,,治水海岸事業工事諸費,,"92,222,793",0,"△ 1,162,341","△ 1,162,341","91,060,452"
,,,41,051,1,20,1,02,,職員基本給,"28,686,622",0,"△ 153,207","△ 153,207","28,533,415"
,,,41,051,1,20,1,05,,短時間勤務職員給与,"1,164,463",0,"△ 213,494","△ 213,494","950,969"
,,,41,051,1,20,1,05,,退職手当,"4,431,416",0,"△ 426,389","△ 426,389","4,005,027"
,,,41,051,1,20,3,09,,電子計算機借料,"1,603,425",0,"△ 339,470","△ 339,470","1,263,955"
,,,41,051,1,20,5,16,,国家公務員共済組合負担金,"10,899,516",0,"△ 29,781","△ 29,781","10,869,735"
,,,41,051,1,20,9,06,,諸謝金外22目,"45,437,351",0,0,0,"45,437,351"
,,168,,,,,,,道路整備事業工事諸費,,"83,187,839",0,"△ 1,415,330","△ 1,415,330","81,772,509"
,,,42,052,1,20,1,02,,職員基本給,"27,408,843",0,"△ 306,451","△ 306,451","27,102,392"
,,,42,052,1,20,1,03,,職員諸手当,"13,752,156",0,"△ 94,706","△ 94,706","13,657,450"
,,,42,052,1,20,1,05,,短時間勤務職員給与,"1,141,215",0,"△ 218,051","△ 218,051","923,164"
,,,42,052,1,20,1,05,,退職手当,"3,118,668",0,"△ 385,430","△ 385,430","2,733,238"
,,,42,052,1,20,3,09,,電子計算機借料,"1,708,191",0,"△ 384,256","△ 384,256","1,323,935"
,,,42,052,1,20,5,16,,国家公務員共済組合負担金,"10,351,581",0,"△ 26,436","△ 26,436","10,325,145"
,,,42,052,1,20,9,06,,諸謝金外22目,"25,707,185",0,0,0,"25,707,185"
,,169,,,,,,,港湾空港整備事業工事諸費,,"19,354,395",0,"△ 565,918","△ 565,918","18,788,477"
,,,43,052,1,20,1,02,,職員基本給,"6,521,549",0,"△ 87,347","△ 87,347","6,434,202"
,,,43,052,1,20,1,05,,休職者給与,"57,731",0,"△ 14,367","△ 14,367","43,364"
,,,43,052,1,20,1,05,,短時間勤務職員給与,"197,870",0,"△ 59,703","△ 59,703","138,167"
,,,43,052,1,20,1,05,,退職手当,"1,567,597",0,"△ 376,500","△ 376,500","1,191,097"
,,,43,089,1,20,1,05,,児童手当,"113,135",0,"△ 4,250","△ 4,250","108,885"
,,,43,052,1,20,5,16,,国家公務員共済組合負担金,"2,465,106",0,"△ 23,751","△ 23,751","2,441,355"
,,,43,052,1,20,9,06,,諸謝金外20目,"8,431,407",0,0,0,"8,431,407"
,,170,,,,,,,都市環境整備事業工事諸費,,"10,022,667",0,"△ 265,990","△ 265,990","9,756,677"
,,,44,052,1,20,1,02,,職員基本給,"2,414,733",0,"△ 92,341","△ 92,341","2,322,392"
,,,44,052,1,20,1,03,,職員諸手当,"1,118,147",0,"△ 29,190","△ 29,190","1,088,957"
,,,44,052,1,20,1,05,,休職者給与,"25,864",0,"△ 12,427","△ 12,427","13,437"
,,,44,052,1,20,1,05,,短時間勤務職員給与,"17,340",0,"△ 3,498","△ 3,498","13,842"
,,,44,052,1,20,1,05,,退職手当,"191,764",0,"△ 26,836","△ 26,836","164,928"
,,,44,089,1,20,1,05,,児童手当,"51,725",0,"△ 4,930","△ 4,930","46,795"
,,,44,052,1,20,3,09,,電子計算機借料,"331,792",0,"△ 76,230","△ 76,230","255,562"
,,,44,052,1,20,5,16,,国家公務員共済組合負担金,"982,817",0,"△ 20,538","△ 20,538","962,279"
,,,44,052,1,20,9,06,,諸謝金外16目,"4,888,485",0,0,0,"4,888,485"
,,164,,,,,,,国営公園等事業工事諸費,,"1,811,372",0,"△ 26,859","△ 26,859","1,784,513"
,,,45,052,1,20,1,02,,職員基本給,"594,485",0,"△ 6,303","△ 6,303","588,182"
,,,45,052,1,20,1,05,,休職者給与,"7,802",0,"△ 1,902","△ 1,902","5,900"
,,,45,052,1,20,1,05,,短時間勤務職員給与,"29,106",0,"△ 11,370","△ 11,370","17,736"
,,,45,052,1,20,1,05,,公務災害補償費,"15,938",0,"△ 1,099","△ 1,099","14,839"
,,,45,052,1,20,1,05,,退職手当,"165,897",0,△ 139,△ 139,"165,758"
,,,45,089,1,20,1,05,,児童手当,"10,345",0,"△ 1,530","△ 1,530","8,815"
,,,45,052,1,20,5,16,,国家公務員共済組合負担金,"222,913",0,"△ 4,516","△ 4,516","218,397"
,,,45,052,1,20,9,06,,諸謝金外15目,"764,886",0,0,0,"764,886"
,,165,,,,,,,河川等災害復旧事業等工事諸費,,"623,999","609,707",0,"609,707","1,233,706"
,,,49,053,1,20,1,04,,超過勤務手当,"220,539","215,488",0,"215,488","436,027"
,,,49,053,1,20,2,08,,日額旅費,"37,494","36,634",0,"36,634","74,128"
,,,49,053,1,20,3,09,,工事雑費,"365,966","357,585",0,"357,585","723,551"
,北海道開発局,,,,,,,,,,"54,217,550","678,298","△ 747,622","△ 69,324","54,148,226"
,,171,,,,,,,北海道開発局共通費,,"9,105,611",0,"△ 62,857","△ 62,857","9,042,754"
,,,95,059,2,11,1,02,,職員基本給,"5,175,655",0,"△ 62,857","△ 62,857","5,112,798"
,,,95,059,2,12,9,06,,諸謝金外13目,"3,929,956",0,0,0,"3,929,956"
,,172,,,,,,,北海道開発局施設費,,"20,161","532,459",0,"532,459","552,620"
,,,95,059,1,20,2,08,,施設施工旅費,16,310,0,310,326
,,,95,059,1,20,3,09,,施設施工庁費,746,"15,586",0,"15,586","16,332"
,,,95,059,1,20,4,15,,施設整備費,"19,399","516,563",0,"516,563","535,962"
,,173,,,,,,,北海道開発行政推進費,,"255,400",0,△ 51,△ 51,"255,349"
,,,95,059,2,12,3,09,,電子計算機借料,"105,940",0,△ 51,△ 51,"105,889"
,,,95,059,2,12,9,06,,諸謝金外6目,"149,460",0,0,0,"149,460"
,,174,,,,,,,北海道治水海岸事業工事諸費,,"10,887,000",0,"△ 111,155","△ 111,155","10,775,845"
,,,41,051,1,20,1,02,,職員基本給,"3,214,675",0,"△ 32,805","△ 32,805","3,181,870"
,,,41,051,1,20,1,03,,職員諸手当,"1,765,080",0,"△ 1,182","△ 1,182","1,763,898"
,,,41,051,1,20,1,05,,短時間勤務職員給与,"121,421",0,"△ 18,732","△ 18,732","102,689"
,,,41,051,1,20,1,05,,退職手当,"570,755",0,"△ 41,911","△ 41,911","528,844"
,,,41,089,1,20,1,05,,児童手当,"54,590",0,"△ 5,705","△ 5,705","48,885"
,,,41,051,1,20,3,09,,電子計算機借料,"198,633",0,"△ 5,478","△ 5,478","193,155"
,,,41,051,1,20,5,16,,国家公務員共済組合負担金,"1,256,155",0,"△ 5,342","△ 5,342","1,250,813"
