所管,組織,,,,,,,,,                        項目,平成28年度要求額(千円),前年度予算額(千円),比較増△減額(千円)
,,,42,052,1,20,3,09,,広報費,"1,808,257","1,835,444","△ 27,187"
,,,42,052,1,20,3,09,,電子計算機借料,"1,263,646","1,240,854","22,792"
,,,42,052,1,20,3,09,,用地処理事務費,"1,387","1,399",△ 12
,,,42,052,1,20,3,09,,工事雑費,"10,215,585","10,306,849","△ 91,264"
,,,42,052,1,12,3,09,,公共施設等維持管理運営費,"32,309","34,113","△ 1,804"
,,,42,199,1,13,3,09,,自動車重量税,"85,233","83,840","1,393"
,,,42,052,1,20,5,14,,用地事務委託費,"335,467","513,030","△ 177,563"
,,,42,052,1,20,5,16,,国家公務員共済組合負担金,"10,411,504","10,673,394","△ 261,890"
,,,42,029,1,13,5,16,,国有資産所在市町村交付金,"131,557","142,345","△ 10,788"
,,,42,052,1,95,9,18,,賠償償還及払戻金,"413,055","313,620","99,435"
,,169,,,,,,,港湾空港整備事業工事諸費,,"18,962,032","19,531,672","△ 569,640"
,,,43,052,1,20,1,02,,職員基本給,"6,536,457","6,790,410","△ 253,953"
,,,43,052,1,20,1,03,,職員諸手当,"3,232,175","3,297,314","△ 65,139"
,,,43,052,1,20,1,04,,超過勤務手当,"785,096","818,019","△ 32,923"
,,,43,052,1,20,1,05,,非常勤職員手当,"11,648","11,384",264
,,,43,052,1,20,1,05,,休職者給与,"47,415","65,460","△ 18,045"
,,,43,052,1,20,1,05,,短時間勤務職員給与,"103,617","136,971","△ 33,354"
,,,43,052,1,15,1,05,,公務災害補償費,"71,671","75,829","△ 4,158"
,,,43,052,1,20,1,05,,退職手当,"1,428,390","1,385,750","42,640"
,,,43,089,1,11,1,05,,児童手当,"117,500","127,970","△ 10,470"
,,,43,052,1,20,9,06,,諸謝金,"1,140","1,380",△ 240
,,,43,052,1,20,2,08,,職員旅費,"99,127","99,141",△ 14
,,,43,052,1,20,2,08,,日額旅費,"137,992","136,668","1,324"
,,,43,052,1,20,2,08,,赴任旅費,"58,651","59,885","△ 1,234"
,,,43,052,1,20,2,08,,航海日当食卓料,"52,545","52,874",△ 329
,,,43,052,1,20,2,08,,委員等旅費,"1,050","1,071",△ 21
,,,43,052,1,20,3,09,,庁費,"726,620","733,131","△ 6,511"
,,,43,052,1,20,3,09,,情報処理業務庁費,"284,032","282,130","1,902"
,,,43,052,1,20,3,09,,車両費,"328,619","331,533","△ 2,914"
,,,43,052,1,20,3,09,,広報費,"142,778","156,778","△ 14,000"
,,,43,052,1,20,3,09,,電子計算機借料,"292,695","263,681","29,014"
,,,43,052,1,20,3,09,,用地処理事務費,716,861,△ 145
,,,43,052,1,20,3,09,,工事雑費,"2,018,860","2,048,648","△ 29,788"
,,,43,199,1,13,3,09,,自動車重量税,"2,133","2,171",△ 38
,,,43,052,1,20,5,16,,国家公務員共済組合負担金,"2,446,732","2,574,213","△ 127,481"
,,,43,029,1,13,5,16,,国有資産所在市町村交付金,"33,173","41,661","△ 8,488"
,,,43,052,1,95,9,18,,賠償償還及払戻金,700,700,0
,,,43,052,1,95,9,18,,精算還付金,500,"36,039","△ 35,539"
,,170,,,,,,,都市環境整備事業工事諸費,,"10,936,835","11,991,910","△ 1,055,075"
,,,44,052,1,20,1,02,,職員基本給,"2,578,202","2,894,396","△ 316,194"
,,,44,052,1,20,1,03,,職員諸手当,"1,149,688","1,265,779","△ 116,091"
,,,44,052,1,20,1,04,,超過勤務手当,"654,589","640,827","13,762"
,,,44,052,1,20,1,05,,休職者給与,"30,534","50,362","△ 19,828"
,,,44,052,1,20,1,05,,短時間勤務職員給与,"61,300","114,287","△ 52,987"
,,,44,052,1,20,1,05,,退職手当,"245,949","348,888","△ 102,939"
,,,44,089,1,11,1,05,,児童手当,"72,615","78,260","△ 5,645"
,,,44,052,1,20,9,06,,諸謝金,"26,405","26,573",△ 168
,,,44,052,1,20,2,08,,職員旅費,"20,738","21,684",△ 946
,,,44,052,1,20,2,08,,日額旅費,"67,429","76,757","△ 9,328"
,,,44,052,1,20,2,08,,赴任旅費,"37,450","38,861","△ 1,411"
,,,44,052,1,20,2,08,,委員等旅費,"3,152","3,152",0
,,,44,052,1,20,3,09,,庁費,"266,961","270,656","△ 3,695"
,,,44,052,1,20,3,09,,情報処理業務庁費,"909,745","860,530","49,215"
,,,44,052,1,20,3,09,,車両費,"539,188","593,470","△ 54,282"
,,,44,052,1,20,3,09,,広報費,"595,932","648,036","△ 52,104"
,,,44,052,1,20,3,09,,電子計算機借料,"383,655","406,944","△ 23,289"
,,,44,052,1,20,3,09,,用地処理事務費,219,247,△ 28
,,,44,052,1,20,3,09,,工事雑費,"2,124,513","2,297,811","△ 173,298"
,,,44,052,1,12,3,09,,公共施設等維持管理運営費,"9,114","9,732",△ 618
,,,44,199,1,13,3,09,,自動車重量税,"21,350","23,735","△ 2,385"
,,,44,052,1,20,5,14,,用地事務委託費,"6,459","22,416","△ 15,957"
,,,44,052,1,20,5,16,,国家公務員共済組合負担金,"1,024,000","1,115,244","△ 91,244"
,,,44,029,1,13,5,16,,国有資産所在市町村交付金,"24,869","30,791","△ 5,922"
,,,44,052,1,95,9,18,,賠償償還及払戻金,"82,779","152,472","△ 69,693"
,,164,,,,,,,国営公園事業工事諸費,,"1,816,653","1,778,713","37,940"
,,,45,052,1,20,1,02,,職員基本給,"616,245","623,367","△ 7,122"
,,,45,052,1,20,1,03,,職員諸手当,"314,800","312,046","2,754"
,,,45,052,1,20,1,04,,超過勤務手当,"43,457","43,963",△ 506
,,,45,052,1,20,1,05,,休職者給与,"12,241","17,040","△ 4,799"
,,,45,052,1,20,1,05,,短時間勤務職員給与,"14,791","19,218","△ 4,427"
,,,45,052,1,15,1,05,,公務災害補償費,100,304,△ 204
,,,45,052,1,20,1,05,,退職手当,"160,391","98,085","62,306"
,,,45,089,1,11,1,05,,児童手当,"11,225","10,695",530
,,,45,052,1,20,9,06,,諸謝金,"3,788","4,022",△ 234
,,,45,052,1,20,2,08,,職員旅費,"5,489","5,555",△ 66
,,,45,052,1,20,2,08,,日額旅費,"6,375","5,670",705
,,,45,052,1,20,2,08,,赴任旅費,"4,579","5,149",△ 570
,,,45,052,1,20,2,08,,委員等旅費,692,762,△ 70
,,,45,052,1,20,3,09,,庁費,"23,095","23,132",△ 37
,,,45,052,1,20,3,09,,情報処理業務庁費,"58,104","66,123","△ 8,019"
,,,45,052,1,20,3,09,,車両費,"76,610","83,445","△ 6,835"
,,,45,052,1,20,3,09,,広報費,"34,540","22,000","12,540"
,,,45,052,1,20,3,09,,電子計算機借料,"25,464","21,332","4,132"
,,,45,052,1,20,3,09,,用地処理事務費,44,44,0
,,,45,052,1,20,3,09,,工事雑費,"188,017","198,547","△ 10,530"
,,,45,199,1,13,3,09,,自動車重量税,"1,638","1,818",△ 180
,,,45,052,1,20,5,16,,国家公務員共済組合負担金,"214,958","216,386","△ 1,428"
,,,45,052,1,95,9,18,,賠償償還及払戻金,10,10,0
,,165,,,,,,,河川等災害復旧事業等工事諸費,,"327,998","275,914","52,084"
,,,49,053,1,20,1,04,,超過勤務手当,"115,924","97,518","18,406"
,,,49,053,1,20,2,08,,日額旅費,"19,708","16,577","3,131"
,,,49,053,1,20,3,09,,工事雑費,"192,366","161,819","30,547"
,北海道開発局,,,,,,,,,,"54,231,944","54,964,536","△ 732,592"
,,171,,,,,,,北海道開発局共通費,,"8,995,828","8,991,161","4,667"
,,,95,059,2,11,1,02,,職員基本給,"5,192,693","5,292,599","△ 99,906"
,,,95,059,2,11,1,03,,職員諸手当,"2,830,620","2,749,799","80,821"
,,,95,059,2,11,1,04,,超過勤務手当,"395,587","393,720","1,867"
,,,95,059,2,11,1,05,,非常勤職員手当,"60,979","60,566",413
,,,95,059,2,11,1,05,,短時間勤務職員給与,"56,249","32,773","23,476"
,,,95,089,2,11,1,05,,児童手当,"88,730","90,275","△ 1,545"
,,,95,059,2,12,9,06,,諸謝金,"3,260","3,289",△ 29
,,,95,059,2,12,2,08,,職員旅費,"24,561","24,600",△ 39
,,,95,059,2,12,2,08,,委員等旅費,601,605,△ 4
,,,95,059,2,12,3,09,,庁費,"316,796","316,519",277
,,,95,059,2,12,3,09,,国会図書館支部庁費,490,490,0
,,,95,059,2,12,3,09,,各所修繕,"24,076","24,641",△ 565
,,,95,199,2,13,3,09,,自動車重量税,421,394,27
,,,95,029,2,13,5,16,,国有資産所在市町村交付金,704,830,△ 126
,,,95,059,2,12,9,17,,交際費,61,61,0
,,172,,,,,,,北海道開発局施設費,,"210,746","209,799",947
,,,95,059,1,20,2,08,,施設施工旅費,114,0,114
,,,95,059,1,20,3,09,,施設施工庁費,"8,317",0,"8,317"
,,,95,059,1,20,4,15,,施設整備費,"202,315","209,799","△ 7,484"
,,173,,,,,,,北海道開発行政推進費,,"252,466","239,759","12,707"
,,,95,059,2,12,9,06,,諸謝金,"7,294","7,271",23
,,,95,059,2,12,2,08,,職員旅費,"1,144","1,102",42
,,,95,059,2,12,2,08,,建設産業監督旅費,953,953,0
,,,95,059,2,12,2,08,,委員等旅費,"1,793","1,797",△ 4
,,,95,059,2,12,3,09,,庁費,96,96,0
,,,95,059,2,12,3,09,,情報処理業務庁費,"162,060","131,697","30,363"
,,,95,059,2,12,3,09,,通信専用料,"1,667","2,792","△ 1,125"
,,,95,059,2,12,3,09,,電子計算機借料,"77,459","94,051","△ 16,592"
,,174,,,,,,,北海道治水海岸事業工事諸費,,"10,310,000","10,579,000","△ 269,000"
,,,41,051,1,20,1,02,,職員基本給,"3,269,298","3,316,681","△ 47,383"
,,,41,051,1,20,1,03,,職員諸手当,"1,699,112","1,646,954","52,158"
,,,41,051,1,20,1,04,,超過勤務手当,"431,880","432,711",△ 831
,,,41,051,1,20,1,05,,休職者給与,"19,255","19,914",△ 659
,,,41,051,1,20,1,05,,短時間勤務職員給与,"106,718","63,077","43,641"
,,,41,051,1,15,1,05,,公務災害補償費,"9,687","9,916",△ 229
,,,41,051,1,20,1,05,,退職手当,"471,085","559,261","△ 88,176"
,,,41,089,1,11,1,05,,児童手当,"68,545","66,685","1,860"
,,,41,051,1,20,9,06,,諸謝金,"8,233","8,759",△ 526
,,,41,051,1,20,2,08,,職員旅費,"76,748","77,767","△ 1,019"
,,,41,051,1,20,2,08,,日額旅費,"55,814","59,183","△ 3,369"
,,,41,051,1,20,2,08,,赴任旅費,"29,689","29,689",0
,,,41,051,1,20,2,08,,委員等旅費,"5,730","5,901",△ 171
,,,41,051,1,20,3,09,,庁費,"43,734","43,861",△ 127
,,,41,051,1,20,3,09,,情報処理業務庁費,"374,673","314,489","60,184"
,,,41,051,1,20,3,09,,車両費,"333,414","334,781","△ 1,367"
,,,41,051,1,20,3,09,,広報費,"171,598","172,254",△ 656
,,,41,051,1,20,3,09,,電子計算機借料,"203,526","199,720","3,806"
,,,41,051,1,20,3,09,,用地処理事務費,52,92,△ 40
,,,41,051,1,20,3,09,,工事雑費,"1,478,435","1,523,492","△ 45,057"
,,,41,199,1,13,3,09,,自動車重量税,"6,610","5,862",748
,,,41,051,1,20,5,16,,国家公務員共済組合負担金,"1,272,181","1,292,426","△ 20,245"
,,,41,029,1,13,5,16,,国有資産所在市町村交付金,"171,064","177,379","△ 6,315"
,,,41,051,1,95,9,18,,賠償償還及払戻金,"2,919","2,919",0
,,,41,051,1,95,9,18,,精算還付金,0,"215,227","△ 215,227"
,,183,,,,,,,北海道道路整備事業工事諸費,,"18,852,000","19,350,000","△ 498,000"
,,,42,052,1,20,1,02,,職員基本給,"6,086,279","6,233,420","△ 147,141"
,,,42,052,1,20,1,03,,職員諸手当,"3,208,425","3,124,343","84,082"
,,,42,052,1,20,1,04,,超過勤務手当,"1,286,720","1,309,224","△ 22,504"
,,,42,052,1,20,1,05,,休職者給与,"50,760","57,338","△ 6,578"
,,,42,052,1,20,1,05,,短時間勤務職員給与,"162,094","120,049","42,045"
,,,42,052,1,15,1,05,,公務災害補償費,"82,400","72,768","9,632"
,,,42,052,1,20,1,05,,退職手当,"769,280","1,104,225","△ 334,945"
,,,42,089,1,11,1,05,,児童手当,"128,220","122,800","5,420"
,,,42,052,1,20,9,06,,諸謝金,"2,839","3,064",△ 225
,,,42,052,1,20,2,08,,職員旅費,"87,641","88,957","△ 1,316"
,,,42,052,1,20,2,08,,日額旅費,"120,252","122,938","△ 2,686"
,,,42,052,1,20,2,08,,赴任旅費,"52,288","52,288",0
,,,42,052,1,20,2,08,,委員等旅費,"1,315","1,327",△ 12
,,,42,052,1,20,3,09,,庁費,"252,883","253,143",△ 260
,,,42,052,1,20,3,09,,情報処理業務庁費,"672,219","562,467","109,752"
,,,42,052,1,20,3,09,,車両費,"640,277","643,919","△ 3,642"
,,,42,052,1,20,3,09,,広報費,"60,905","61,147",△ 242
,,,42,052,1,20,3,09,,電子計算機借料,"262,650","261,889",761
,,,42,052,1,20,3,09,,用地処理事務費,105,175,△ 70
,,,42,052,1,20,3,09,,工事雑費,"2,376,428","2,499,673","△ 123,245"
,,,42,199,1,13,3,09,,自動車重量税,"81,541","78,283","3,258"
,,,42,052,1,20,5,16,,国家公務員共済組合負担金,"2,402,728","2,508,067","△ 105,339"
,,,42,029,1,13,5,16,,国有資産所在市町村交付金,"31,020","35,765","△ 4,745"
,,,42,052,1,95,9,18,,賠償償還及払戻金,"32,731","32,731",0
,,176,,,,,,,北海道港湾空港整備事業工事諸費,,"3,487,000","3,600,000","△ 113,000"
,,,43,052,1,20,1,02,,職員基本給,"1,080,466","1,171,075","△ 90,609"
,,,43,052,1,20,1,03,,職員諸手当,"625,396","631,465","△ 6,069"
,,,43,052,1,20,1,04,,超過勤務手当,"158,741","170,672","△ 11,931"
,,,43,052,1,20,1,05,,休職者給与,"9,193","10,233","△ 1,040"
,,,43,052,1,20,1,05,,短時間勤務職員給与,"49,779","39,023","10,756"
,,,43,052,1,15,1,05,,公務災害補償費,"25,565","24,943",622
,,,43,052,1,20,1,05,,退職手当,"231,865","203,774","28,091"
,,,43,089,1,11,1,05,,児童手当,"17,835","16,505","1,330"
,,,43,052,1,20,9,06,,諸謝金,336,350,△ 14
,,,43,052,1,20,2,08,,職員旅費,"22,256","22,374",△ 118
,,,43,052,1,20,2,08,,日額旅費,"29,351","30,558","△ 1,207"
,,,43,052,1,20,2,08,,赴任旅費,"18,107","18,607",△ 500
,,,43,052,1,20,3,09,,庁費,"82,259","82,760",△ 501
,,,43,052,1,20,3,09,,情報処理業務庁費,"121,565","100,633","20,932"
,,,43,052,1,20,3,09,,車両費,"142,709","148,385","△ 5,676"
,,,43,052,1,20,3,09,,広報費,"20,190","20,289",△ 99
,,,43,052,1,20,3,09,,電子計算機借料,"50,027","51,757","△ 1,730"
,,,43,052,1,20,3,09,,工事雑費,"360,139","360,957",△ 818
,,,43,199,1,13,3,09,,自動車重量税,857,733,124
,,,43,052,1,20,3,09,,用地処理事務費,0,3,△ 3
,,,43,052,1,20,5,16,,国家公務員共済組合負担金,"429,996","483,049","△ 53,053"
,,,43,029,1,13,5,16,,国有資産所在市町村交付金,"6,679","8,166","△ 1,487"
,,,43,052,1,95,9,18,,賠償償還及払戻金,"3,689","3,689",0
,,177,,,,,,,北海道都市環境整備事業工事諸費,,"1,656,000","1,640,000","16,000"
,,,44,052,1,20,1,02,,職員基本給,"570,487","572,651","△ 2,164"
,,,44,052,1,20,1,03,,職員諸手当,"275,018","263,399","11,619"
,,,44,052,1,20,1,04,,超過勤務手当,"77,058","80,022","△ 2,964"
,,,44,052,1,20,1,05,,休職者給与,"3,115","2,118",997
,,,44,052,1,20,1,05,,短時間勤務職員給与,"20,969","13,708","7,261"
,,,44,052,1,15,1,05,,公務災害補償費,"5,048","5,075",△ 27
,,,44,052,1,20,1,05,,退職手当,"30,937","20,675","10,262"
,,,44,089,1,11,1,05,,児童手当,"16,450","15,705",745
,,,44,052,1,20,9,06,,諸謝金,568,591,△ 23
,,,44,052,1,20,2,08,,職員旅費,"1,114","1,114",0
,,,44,052,1,20,2,08,,日額旅費,"8,798","9,623",△ 825
,,,44,052,1,20,2,08,,赴任旅費,"4,505","4,505",0
,,,44,052,1,20,3,09,,庁費,"19,628","19,666",△ 38
,,,44,052,1,20,3,09,,情報処理業務庁費,"55,452","47,409","8,043"
,,,44,052,1,20,3,09,,車両費,"95,916","93,447","2,469"
,,,44,052,1,20,3,09,,広報費,"6,461","6,486",△ 25
,,,44,052,1,20,3,09,,電子計算機借料,"12,692","17,340","△ 4,648"
,,,44,052,1,20,3,09,,用地処理事務費,16,27,△ 11
,,,44,052,1,20,3,09,,工事雑費,"232,979","244,061","△ 11,082"
,,,44,199,1,13,3,09,,自動車重量税,487,343,144
,,,44,052,1,20,5,16,,国家公務員共済組合負担金,"215,946","219,101","△ 3,155"
,,,44,029,1,13,5,16,,国有資産所在市町村交付金,901,"1,479",△ 578
,,,44,052,1,95,9,18,,賠償償還及払戻金,"1,455","1,455",0
,,179,,,,,,,北海道国営公園等事業工事諸費,,"90,865","82,036","8,829"
,,,45,052,1,20,1,02,,職員基本給,"32,209","28,673","3,536"
,,,45,052,1,20,1,03,,職員諸手当,"19,142","16,522","2,620"
,,,45,052,1,20,1,04,,超過勤務手当,"2,104","1,627",477
,,,45,089,1,11,1,05,,児童手当,660,600,60
,,,45,052,1,20,2,08,,職員旅費,585,333,252
,,,45,052,1,20,2,08,,日額旅費,178,167,11
,,,45,052,1,20,2,08,,赴任旅費,363,363,0
,,,45,052,1,20,3,09,,庁費,64,42,22
,,,45,052,1,20,3,09,,情報処理業務庁費,"2,647","2,205",442
,,,45,052,1,20,3,09,,車両費,"5,049","4,824",225
,,,45,052,1,20,3,09,,広報費,49,49,0
,,,45,052,1,20,3,09,,電子計算機借料,"1,920","1,608",312
,,,45,052,1,20,3,09,,工事雑費,"14,548","14,333",215
,,,45,199,1,13,3,09,,自動車重量税,33,0,33
,,,45,052,1,20,5,16,,国家公務員共済組合負担金,"11,304","10,680",624
,,,45,052,1,95,9,18,,賠償償還及払戻金,10,10,0
,,180,,,,,,,北海道農業生産基盤整備事業等工事諸費,,"10,357,271","10,255,211","102,060"
,,,46,052,1,20,1,02,,職員基本給,"3,505,727","3,562,234","△ 56,507"
,,,46,052,1,20,1,03,,職員諸手当,"1,844,132","1,781,628","62,504"
,,,46,052,1,20,1,04,,超過勤務手当,"463,855","466,902","△ 3,047"
,,,46,052,1,20,1,05,,休職者給与,"33,383","27,406","5,977"
,,,46,052,1,20,1,05,,短時間勤務職員給与,"104,005","80,538","23,467"
,,,46,052,1,15,1,05,,公務災害補償費,"15,234","15,122",112
,,,46,052,1,20,1,05,,退職手当,"556,382","431,279","125,103"
,,,46,089,1,11,1,05,,児童手当,"65,555","67,610","△ 2,055"
,,,46,052,1,20,9,06,,諸謝金,"2,995","3,072",△ 77
,,,46,052,1,20,2,08,,職員旅費,"139,760","137,976","1,784"
,,,46,052,1,20,2,08,,日額旅費,"69,874","71,086","△ 1,212"
,,,46,052,1,20,2,08,,赴任旅費,"38,287","38,787",△ 500
,,,46,052,1,20,2,08,,委員等旅費,"2,154","2,154",0
,,,46,052,1,20,3,09,,庁費,"222,543","223,107",△ 564
,,,46,052,1,20,3,09,,情報処理業務庁費,"361,370","302,263","59,107"
,,,46,052,1,20,3,09,,車両費,"440,520","442,526","△ 2,006"
,,,46,052,1,20,3,09,,電子計算機借料,"135,869","123,036","12,833"
,,,46,052,1,20,3,09,,用地処理事務費,38,62,△ 24
,,,46,052,1,20,3,09,,工事雑費,"994,032","1,015,614","△ 21,582"
,,,46,199,1,13,3,09,,自動車重量税,"2,649","1,978",671
,,,46,052,1,20,5,16,,国家公務員共済組合負担金,"1,346,923","1,389,447","△ 42,524"
,,,46,029,1,13,5,16,,国有資産所在市町村交付金,"10,387","12,163","△ 1,776"
,,,46,052,1,95,9,18,,賠償償還及払戻金,"1,597","1,597",0
,,,46,052,1,95,9,18,,精算還付金,0,"57,624","△ 57,624"
,,182,,,,,,,北海道災害復旧事業等工事諸費,,"19,768","17,570","2,198"
,,,49,053,1,20,1,04,,超過勤務手当,"6,671","5,929",742
,,,49,053,1,20,2,08,,日額旅費,"2,637","2,344",293
,,,49,053,1,20,3,09,,工事雑費,"10,460","9,297","1,163"
,地方運輸局,,,,,,,,,,"21,345,350","21,412,019","△ 66,669"
,,191,,,,,,,地方運輸局共通費,,"20,062,956","20,365,327","△ 302,371"
,,,95,063,2,11,1,02,,職員基本給,"11,522,914","11,883,780","△ 360,866"
,,,95,063,2,11,1,03,,職員諸手当,"6,024,467","5,941,527","82,940"
,,,95,063,2,11,1,04,,超過勤務手当,"467,372","473,513","△ 6,141"
,,,95,063,2,11,1,05,,委員手当,"31,845","31,845",0
,,,95,063,2,11,1,05,,非常勤職員手当,"5,057","4,850",207
,,,95,063,2,11,1,05,,短時間勤務職員給与,"331,553","363,239","△ 31,686"
,,,95,089,2,11,1,05,,児童手当,"153,520","153,800",△ 280
,,,95,063,2,12,9,06,,諸謝金,"7,934","7,505",429
,,,95,063,2,12,2,08,,職員旅費,"52,440","53,838","△ 1,398"
,,,95,063,2,12,2,08,,航海日当食卓料,554,551,3
,,,95,063,2,12,2,08,,委員等旅費,"7,534","7,565",△ 31
,,,95,063,2,12,2,08,,参考人等旅費,32,32,0
,,,95,063,2,12,3,09,,庁費,"1,344,870","1,328,913","15,957"
,,,95,063,2,12,3,09,,情報処理業務庁費,"5,676","6,256",△ 580
,,,95,063,2,12,3,09,,船舶運航費,"26,625","12,795","13,830"
,,,95,063,2,12,3,09,,電子計算機借料,"10,924","23,754","△ 12,830"
,,,95,063,2,12,3,09,,土地建物借料,"4,357","5,551","△ 1,194"
,,,95,063,2,12,3,09,,各所修繕,"32,003","36,046","△ 4,043"
,,,95,199,2,13,3,09,,自動車重量税,"1,430","1,218",212
,,,95,063,2,20,4,15,,施設整備費,"30,150","26,732","3,418"
,,,95,029,2,13,5,16,,国有資産所在市町村交付金,"1,552","1,870",△ 318
,,,95,063,2,12,9,17,,交際費,147,147,0
,,192,,,,,,,地方運輸行政推進費,,"1,282,394","1,046,692","235,702"
,,,95,063,2,12,9,06,,諸謝金,"19,649","16,517","3,132"
,,,95,063,2,12,2,08,,職員旅費,"389,329","386,395","2,934"
,,,95,063,2,12,2,08,,委員等旅費,"10,815","10,499",316
,,,95,063,2,12,2,08,,参考人等旅費,98,100,△ 2
,,,95,063,2,12,3,09,,情報処理業務庁費,"412,871","246,608","166,263"
,,,95,063,2,12,3,09,,国内旅行需要促進対策庁費,"1,800","1,800",0
,,,95,063,2,12,3,09,,地域公共交通維持・活性化推進調査費,"127,549","127,549",0
,,,95,063,2,12,3,09,,観光振興調査費,"28,160","26,510","1,650"
,,,95,063,2,12,3,09,,地球温暖化防止等対策調査費,"2,040","2,049",△ 9
,,,95,063,2,12,3,09,,総合的バリアフリー推進調査費,"7,092","7,105",△ 13
,,,95,063,2,12,3,09,,総合的物流体系整備推進調査費,"8,487","1,816","6,671"
,,,95,063,2,12,3,09,,鉄道網充実・活性化推進調査費,956,985,△ 29
,,,95,063,2,12,3,09,,統計調査費,"2,653","3,751","△ 1,098"
,,,95,063,2,12,3,09,,公共交通等安全対策調査費,"159,090","161,246","△ 2,156"
,,,95,063,2,12,3,09,,自動車運送業市場環境整備推進調査費,"46,482","6,840","39,642"
,,,95,063,2,12,3,09,,海事産業市場整備等推進調査費,"28,682","26,485","2,197"
,,,95,063,2,12,3,09,,海洋環境対策調査費,"1,932","1,971",△ 39
,,,95,063,2,12,3,09,,電子計算機借料,"34,709","18,466","16,243"
,地方航空局,,,,,,,,,,"2,042,693","2,063,523","△ 20,830"
,,201,,,,,,,地方航空局共通費,,"2,001,705","2,022,100","△ 20,395"
,,,95,063,2,11,1,02,,職員基本給,"1,209,223","1,229,985","△ 20,762"
,,,95,063,2,11,1,03,,職員諸手当,"633,240","628,426","4,814"
,,,95,063,2,11,1,04,,超過勤務手当,"108,448","108,133",315
,,,95,063,2,11,1,05,,短時間勤務職員給与,"5,038","1,841","3,197"
,,,95,089,2,11,1,05,,児童手当,"19,445","21,720","△ 2,275"
,,,95,063,2,12,9,06,,諸謝金,506,518,△ 12
,,,95,063,2,12,2,08,,職員旅費,37,92,△ 55
,,,95,063,2,12,2,08,,委員等旅費,46,46,0
,,,95,063,2,12,3,09,,庁費,"20,075","25,111","△ 5,036"
,,,95,063,2,12,3,09,,情報処理業務庁費,"1,614",0,"1,614"
,,,95,063,2,12,3,09,,電子計算機借料,"3,941","6,136","△ 2,195"
,,,95,199,2,13,3,09,,自動車重量税,20,20,0
,,,95,063,2,12,9,17,,交際費,72,72,0
,,202,,,,,,,地方航空行政推進費,,"40,988","41,423",△ 435
,,,95,063,2,12,2,08,,職員旅費,"35,121","35,164",△ 43
,,,95,063,2,12,3,09,,公共交通等安全対策調査費,"5,867","6,259",△ 392
,観光庁,,,,,,,,,,"20,845,416","10,737,300","10,108,116"
,,221,,,,,,,観光庁共通費,,"1,036,673","1,015,665","21,008"
,,,95,016,2,11,1,02,,職員基本給,"541,817","524,799","17,018"
,,,95,016,2,11,1,03,,職員諸手当,"280,539","274,249","6,290"
,,,95,016,2,11,1,04,,超過勤務手当,"82,478","80,573","1,905"
,,,95,016,2,11,1,05,,非常勤職員手当,"23,502","23,386",116
,,,95,016,2,11,1,05,,短時間勤務職員給与,"1,978","1,912",66
,,,95,089,2,11,1,05,,児童手当,"6,345","8,425","△ 2,080"
,,,95,016,2,12,2,08,,職員旅費,538,542,△ 4
,,,95,016,2,12,3,09,,庁費,"80,167","82,466","△ 2,299"
,,,95,016,2,12,3,09,,情報処理業務庁費,"18,855","18,196",659
,,,95,016,2,12,3,09,,電子計算機借料,162,800,△ 638
,,,95,199,2,13,3,09,,自動車重量税,0,25,△ 25
,,,95,016,2,12,9,17,,交際費,292,292,0
,,222,,,,,,,観光振興費,,"12,771,363","3,180,053","9,591,310"
,,,95,016,2,12,9,06,,諸謝金,"4,743","4,739",4
,,,95,016,2,12,2,08,,職員旅費,"52,317","39,655","12,662"
,,,95,016,2,12,2,08,,委員等旅費,"6,672","6,596",76
,,,95,016,2,12,3,09,,国内旅行需要促進対策庁費,"310,200","285,000","25,200"
,,,95,016,2,12,3,09,,外国人旅行者訪日促進対策庁費,"2,803,597","1,520,616","1,282,981"
,,,95,016,2,12,3,09,,観光振興調査費,"2,011,166","932,690","1,078,476"
,,,95,063,2,40,5,16,,訪日外国人旅行者受入環境整備緊急対策事業費補助金,"7,186,000",0,"7,186,000"
,,,95,063,2,40,5,16,,観光圏整備事業費補助金,"247,000","240,000","7,000"
,,,95,016,2,72,5,16,,世界観光機関分担金,"46,959","47,988","△ 1,029"
,,,95,016,2,72,5,16,,政府開発援助東南アジア諸国連合貿易投資観光促進センター拠出金,"68,889","68,889",0
,,,95,016,2,72,5,16,,世界観光機関等拠出金,"33,820","33,880",△ 60
,,223,,,,,,,独立行政法人国際観光振興機構運営費,,"7,037,380","6,541,582","495,798"
,,,95,062,2,30,5,16,,独立行政法人国際観光振興機構一般勘定運営費交付金,"7,037,380","6,541,582","495,798"
,気象庁,,,,,,,,,,"58,728,403","58,692,370","36,033"
,,231,,,,,,,気象官署共通費,,"36,110,311","35,642,330","467,981"
,,,95,191,2,11,1,02,,職員基本給,"20,336,703","20,234,831","101,872"
,,,95,191,2,11,1,03,,職員諸手当,"10,172,664","9,745,900","426,764"
,,,95,191,2,11,1,04,,超過勤務手当,"3,512,728","3,505,005","7,723"
,,,95,191,2,11,1,05,,非常勤職員手当,"17,419","17,948",△ 529
,,,95,191,2,11,1,05,,休職者給与,"83,437","110,852","△ 27,415"
,,,95,191,2,11,1,05,,国際機関等派遣職員給与,"36,760","35,234","1,526"
,,,95,191,2,11,1,05,,短時間勤務職員給与,"88,997","87,239","1,758"
